,collected_at,sensor_name,last_update,trigger,annotation
1335929,2022-07-13 11:22:13.187830+10:00,m4,2022-07-13 11:21:50+10:00,,4r
1336019,2022-07-13 11:22:33.190000+10:00,m4,2022-07-13 11:22:11+10:00,,4r
1336160,2022-07-13 11:23:05.220772+10:00,m4,2022-07-13 11:22:37+10:00,,4r
1336127,2022-07-13 11:22:57.217037+10:00,m7,2022-07-13 11:22:37+10:00,,2r
1336855,2022-07-13 11:25:39.395345+10:00,m7,2022-07-13 11:23:09+10:00,,2r
1336351,2022-07-13 11:23:47.270744+10:00,m4,2022-07-13 11:23:16+10:00,,4r
1336449,2022-07-13 11:24:09.299318+10:00,m4,2022-07-13 11:23:45+10:00,,4r
1336514,2022-07-13 11:24:23.317296+10:00,m4,2022-07-13 11:24:06+10:00,,4r
1336622,2022-07-13 11:24:47.348484+10:00,m4,2022-07-13 11:24:27+10:00,,4r
1336720,2022-07-13 11:25:09.362992+10:00,m4,2022-07-13 11:24:47+10:00,,4r
1336784,2022-07-13 11:25:23.402130+10:00,m4,2022-07-13 11:25:08+10:00,,4r
1336911,2022-07-13 11:25:51.410866+10:00,m4,2022-07-13 11:25:28+10:00,,4r
1337010,2022-07-13 11:26:13.440763+10:00,m4,2022-07-13 11:25:48+10:00,,4r
1340867,2022-07-13 11:40:32.415881+10:00,m5,2022-07-13 11:26:12+10:00,,n
1337107,2022-07-13 11:26:35.463032+10:00,m4,2022-07-13 11:26:13+10:00,,4r
1337029,2022-07-13 11:26:19.344297+10:00,hue0,2022-07-13 11:26:20+10:00,True,n
1337119,2022-07-13 11:26:39.369964+10:00,hue0,2022-07-13 11:26:30+10:00,False,n
1337137,2022-07-13 11:26:43.374934+10:00,hue0,2022-07-13 11:26:42+10:00,True,n
1337253,2022-07-13 11:27:07.508060+10:00,m4,2022-07-13 11:26:46+10:00,,4r
1337182,2022-07-13 11:26:53.391906+10:00,hue0,2022-07-13 11:26:52+10:00,False,n
1337245,2022-07-13 11:27:07.409064+10:00,hue0,2022-07-13 11:26:56+10:00,True,n
1337278,2022-07-13 11:27:13.517022+10:00,m7,2022-07-13 11:26:58+10:00,,2r
1337370,2022-07-13 11:27:33.539448+10:00,m4,2022-07-13 11:27:06+10:00,,4r
1338078,2022-07-13 11:30:11.712547+10:00,m6,2022-07-13 11:27:07+10:00,,2r
1340953,2022-07-13 11:40:52.350508+10:00,hue0,2022-07-13 11:27:10+10:00,False,n
1341504,2022-07-13 11:42:54.619066+10:00,m2,2022-07-13 11:27:11+10:00,,n
1337387,2022-07-13 11:27:37.547865+10:00,m7,2022-07-13 11:27:19+10:00,,2r
1337484,2022-07-13 11:27:59.571457+10:00,m4,2022-07-13 11:27:36+10:00,,4r
1337773,2022-07-13 11:29:03.638334+10:00,m7,2022-07-13 11:27:50+10:00,,2r
1337577,2022-07-13 11:28:19.594608+10:00,m4,2022-07-13 11:27:57+10:00,,4r
1337702,2022-07-13 11:28:47.626933+10:00,m4,2022-07-13 11:28:17+10:00,,4r
1338234,2022-07-13 11:30:45.766297+10:00,m4,2022-07-13 11:28:55+10:00,,4r
1338233,2022-07-13 11:30:45.760495+10:00,m7,2022-07-13 11:29:32+10:00,,2r
1338440,2022-07-13 11:31:31.815781+10:00,m4,2022-07-13 11:30:55+10:00,,4r
1338423,2022-07-13 11:31:27.846101+10:00,m7,2022-07-13 11:31:12+10:00,,2r
1338548,2022-07-13 11:31:55.841985+10:00,m7,2022-07-13 11:31:36+10:00,,2r
1341930,2022-07-13 11:44:28.691808+10:00,m6,2022-07-13 11:31:46+10:00,,2r
1338898,2022-07-13 11:33:13.930256+10:00,m4,2022-07-13 11:31:52+10:00,,4r
1338629,2022-07-13 11:32:13.863876+10:00,m7,2022-07-13 11:31:56+10:00,,2r
1338746,2022-07-13 11:32:39.885299+10:00,m7,2022-07-13 11:32:17+10:00,,2r
1338899,2022-07-13 11:33:13.930863+10:00,m7,2022-07-13 11:32:53+10:00,,2r
1339016,2022-07-13 11:33:39.954214+10:00,m7,2022-07-13 11:33:14+10:00,,2r
1339168,2022-07-13 11:34:13.993921+10:00,m4,2022-07-13 11:33:50+10:00,,4r
1339195,2022-07-13 11:34:19.995660+10:00,m7,2022-07-13 11:33:59+10:00,,2r
1339259,2022-07-13 11:34:34.015777+10:00,m4,2022-07-13 11:34:12+10:00,,4r
1339348,2022-07-13 11:34:54.035238+10:00,m7,2022-07-13 11:34:33+10:00,,2r
1339708,2022-07-13 11:36:14.136585+10:00,m4,2022-07-13 11:34:41+10:00,,4r
1339421,2022-07-13 11:35:10.053036+10:00,m7,2022-07-13 11:34:53+10:00,,2r
1339627,2022-07-13 11:35:56.140577+10:00,m7,2022-07-13 11:35:17+10:00,,2r
1339808,2022-07-13 11:36:36.160776+10:00,m7,2022-07-13 11:36:22+10:00,,2r
1339926,2022-07-13 11:37:02.295272+10:00,m7,2022-07-13 11:36:42+10:00,,2r
1340022,2022-07-13 11:37:24.212851+10:00,m7,2022-07-13 11:37:02+10:00,,2r
1340204,2022-07-13 11:38:04.257632+10:00,m4,2022-07-13 11:37:32+10:00,,4r
1340430,2022-07-13 11:38:54.353654+10:00,m7,2022-07-13 11:37:38+10:00,,2r
1340304,2022-07-13 11:38:26.333937+10:00,m4,2022-07-13 11:38:03+10:00,,4r
1340366,2022-07-13 11:38:40.295179+10:00,m4,2022-07-13 11:38:23+10:00,,4r
1340445,2022-07-13 11:38:58.312331+10:00,m4,2022-07-13 11:38:44+10:00,,4r
1340574,2022-07-13 11:39:26.371690+10:00,m4,2022-07-13 11:39:04+10:00,,4r
1340654,2022-07-13 11:39:44.372009+10:00,m7,2022-07-13 11:39:22+10:00,,2r
1340691,2022-07-13 11:39:52.381159+10:00,m4,2022-07-13 11:39:25+10:00,,4r
1341093,2022-07-13 11:41:22.489258+10:00,m4,2022-07-13 11:39:50+10:00,,4r
1340799,2022-07-13 11:40:16.440565+10:00,m7,2022-07-13 11:39:59+10:00,,2r
1341040,2022-07-13 11:41:10.464832+10:00,m7,2022-07-13 11:40:29+10:00,,2r
1341401,2022-07-13 11:42:30.566182+10:00,m7,2022-07-13 11:41:41+10:00,,2r
1341770,2022-07-13 11:43:52.665199+10:00,m4,2022-07-13 11:42:04+10:00,,4r
1342028,2022-07-13 11:44:50.729042+10:00,m7,2022-07-13 11:42:51+10:00,,2r
1342140,2022-07-13 11:45:14.762208+10:00,m4,2022-07-13 11:44:48+10:00,,4r
1342302,2022-07-13 11:45:50.802830+10:00,m4,2022-07-13 11:45:25+10:00,,4r
1342418,2022-07-13 11:46:16.832789+10:00,m4,2022-07-13 11:45:48+10:00,,4r
1342407,2022-07-13 11:46:14.847559+10:00,m7,2022-07-13 11:45:51+10:00,,2r
1342553,2022-07-13 11:46:46.862469+10:00,m4,2022-07-13 11:46:15+10:00,,4r
1342580,2022-07-13 11:46:52.873174+10:00,m7,2022-07-13 11:46:32+10:00,,2r
1342725,2022-07-13 11:47:24.941978+10:00,m4,2022-07-13 11:47:02+10:00,,4r
1342724,2022-07-13 11:47:24.909431+10:00,m7,2022-07-13 11:47:04+10:00,,2r
1342932,2022-07-13 11:48:10.967603+10:00,m4,2022-07-13 11:47:36+10:00,,4r
1342887,2022-07-13 11:48:00.963530+10:00,m7,2022-07-13 11:47:41+10:00,,2r
1343287,2022-07-13 11:49:31.032822+10:00,m5,2022-07-13 11:47:50+10:00,,n
1342879,2022-07-13 11:48:00.851328+10:00,hue0,2022-07-13 11:47:53+10:00,True,n
1342958,2022-07-13 11:48:16.973300+10:00,m7,2022-07-13 11:48:02+10:00,,2r
1343446,2022-07-13 11:50:06.983931+10:00,hue0,2022-07-13 11:48:03+10:00,False,n
1343090,2022-07-13 11:48:46.999574+10:00,m7,2022-07-13 11:48:24+10:00,,2r
1343120,2022-07-13 11:48:53.009255+10:00,m4,2022-07-13 11:48:28+10:00,,4r
1343318,2022-07-13 11:49:37.053898+10:00,m7,2022-07-13 11:49:02+10:00,,2r
1343300,2022-07-13 11:49:33.052727+10:00,m4,2022-07-13 11:49:04+10:00,,4r
1343499,2022-07-13 11:50:17.107850+10:00,m4,2022-07-13 11:49:46+10:00,,4r
1343497,2022-07-13 11:50:17.106735+10:00,m7,2022-07-13 11:50:01+10:00,,2r
1343558,2022-07-13 11:50:31.098687+10:00,m5,2022-07-13 11:50:04+10:00,,1r
1344645,2022-07-13 11:54:33.357880+10:00,m2,2022-07-13 11:50:10+10:00,,1r
1344662,2022-07-13 11:54:37.356417+10:00,m1,2022-07-13 11:50:11+10:00,,1r
1343758,2022-07-13 11:51:15.148937+10:00,m6,2022-07-13 11:50:11+10:00,,1r
1343587,2022-07-13 11:50:37.119732+10:00,m4,2022-07-13 11:50:14+10:00,,4r
1343633,2022-07-13 11:50:47.149610+10:00,m7,2022-07-13 11:50:26+10:00,,2r
1343669,2022-07-13 11:50:55.143114+10:00,m4,2022-07-13 11:50:34+10:00,,4r
1344718,2022-07-13 11:54:49.386592+10:00,m5,2022-07-13 11:50:45+10:00,,n
1343850,2022-07-13 11:51:35.210421+10:00,m7,2022-07-13 11:50:47+10:00,,2r
1343689,2022-07-13 11:51:01.039053+10:00,hue0,2022-07-13 11:50:53+10:00,True,n
1343804,2022-07-13 11:51:25.172068+10:00,m4,2022-07-13 11:51:02+10:00,,4r
1344679,2022-07-13 11:54:41.286099+10:00,hue0,2022-07-13 11:51:03+10:00,False,n
1344408,2022-07-13 11:53:39.360733+10:00,m7,2022-07-13 11:51:35+10:00,,2r
1343983,2022-07-13 11:52:05.258091+10:00,m4,2022-07-13 11:51:41+10:00,,4r
1344100,2022-07-13 11:52:31.272724+10:00,m6,2022-07-13 11:51:55+10:00,,1r
1344137,2022-07-13 11:52:39.256853+10:00,m4,2022-07-13 11:52:11+10:00,,4r
1344480,2022-07-13 11:53:55.349745+10:00,m4,2022-07-13 11:52:37+10:00,,4r
1344712,2022-07-13 11:54:47.394152+10:00,m6,2022-07-13 11:52:40+10:00,,1r
1344803,2022-07-13 11:55:07.415697+10:00,m4,2022-07-13 11:54:22+10:00,,4r
1344900,2022-07-13 11:55:29.444140+10:00,m7,2022-07-13 11:54:23+10:00,,2r
1344938,2022-07-13 11:55:37.442298+10:00,m4,2022-07-13 11:55:18+10:00,,4r
1345055,2022-07-13 11:56:03.495740+10:00,m4,2022-07-13 11:55:43+10:00,,4r
1345053,2022-07-13 11:56:03.464745+10:00,m6,2022-07-13 11:55:49+10:00,,1r
1345108,2022-07-13 11:56:15.491356+10:00,m7,2022-07-13 11:55:56+10:00,,2r
1345260,2022-07-13 11:56:49.535789+10:00,m4,2022-07-13 11:56:09+10:00,,4r
1345196,2022-07-13 11:56:35.507624+10:00,m6,2022-07-13 11:56:09+10:00,,1r
1345180,2022-07-13 11:56:31.504474+10:00,m7,2022-07-13 11:56:16+10:00,,2r
1345322,2022-07-13 11:57:03.531273+10:00,m6,2022-07-13 11:56:33+10:00,,1r
1345796,2022-07-13 11:58:49.633041+10:00,m1,2022-07-13 11:56:37+10:00,,2r
1345892,2022-07-13 11:59:09.680743+10:00,m7,2022-07-13 11:56:37+10:00,,2r
1345806,2022-07-13 11:58:51.646201+10:00,m2,2022-07-13 11:56:38+10:00,,2r
1345808,2022-07-13 11:58:51.656020+10:00,m5,2022-07-13 11:56:43+10:00,,2r
1345273,2022-07-13 11:56:53.428208+10:00,hue0,2022-07-13 11:56:45+10:00,True,2r
1345722,2022-07-13 11:58:31.636420+10:00,m4,2022-07-13 11:56:47+10:00,,4r
1345876,2022-07-13 11:59:07.580112+10:00,hue0,2022-07-13 11:56:55+10:00,False,2r
1345576,2022-07-13 11:57:59.597003+10:00,m6,2022-07-13 11:57:16+10:00,,1r
1346019,2022-07-13 11:59:37.771911+10:00,m6,2022-07-13 11:58:25+10:00,,1r
1346010,2022-07-13 11:59:35.722767+10:00,m4,2022-07-13 11:59:07+10:00,,4r
1346106,2022-07-13 11:59:57.740907+10:00,m4,2022-07-13 11:59:34+10:00,,4r
1346149,2022-07-13 12:00:07.732946+10:00,m5,2022-07-13 11:59:52+10:00,,2r
1346310,2022-07-13 12:00:43.789205+10:00,m2,2022-07-13 11:59:56+10:00,,2r
1346309,2022-07-13 12:00:43.786129+10:00,m1,2022-07-13 11:59:56+10:00,,2r
1346155,2022-07-13 12:00:09.656245+10:00,hue0,2022-07-13 11:59:59+10:00,True,2r
1346215,2022-07-13 12:00:21.757194+10:00,m6,2022-07-13 12:00:01+10:00,,1r
1346207,2022-07-13 12:00:19.762192+10:00,m7,2022-07-13 12:00:04+10:00,,2r
1346411,2022-07-13 12:01:05.798447+10:00,m5,2022-07-13 12:00:12+10:00,,n
1346287,2022-07-13 12:00:37.779415+10:00,m4,2022-07-13 12:00:12+10:00,,4r
1346191,2022-07-13 12:00:17.660248+10:00,hue0,2022-07-13 12:00:16+10:00,False,2r
1346227,2022-07-13 12:00:25.672692+10:00,hue0,2022-07-13 12:00:19+10:00,True,n
1346342,2022-07-13 12:00:49.794212+10:00,m7,2022-07-13 12:00:25+10:00,,2r
1346359,2022-07-13 12:00:53.794880+10:00,m6,2022-07-13 12:00:28+10:00,,1r
1346335,2022-07-13 12:00:49.695170+10:00,hue0,2022-07-13 12:00:29+10:00,False,n
1346405,2022-07-13 12:01:03.828570+10:00,m4,2022-07-13 12:00:37+10:00,,4r
1354496,2022-07-13 12:31:03.830342+10:00,m7,2022-07-13 12:00:49+10:00,,2r
1346421,2022-07-13 12:01:07.813999+10:00,m6,2022-07-13 12:00:50+10:00,,1r
1354500,2022-07-13 12:31:05.807448+10:00,m1,2022-07-13 12:00:56+10:00,,2r
1354508,2022-07-13 12:31:07.824992+10:00,m2,2022-07-13 12:00:58+10:00,,2r
1346513,2022-07-13 12:01:27.844631+10:00,m4,2022-07-13 12:01:02+10:00,,4r
1346639,2022-07-13 12:01:55.862806+10:00,m5,2022-07-13 12:01:03+10:00,,2r
1346452,2022-07-13 12:01:15.725450+10:00,hue0,2022-07-13 12:01:06+10:00,True,2r
1347105,2022-07-13 12:03:39.960425+10:00,m6,2022-07-13 12:01:11+10:00,,1r
1346623,2022-07-13 12:01:53.761990+10:00,hue0,2022-07-13 12:01:20+10:00,False,2r
1346675,2022-07-13 12:02:03.877994+10:00,m4,2022-07-13 12:01:39+10:00,,4r
1346738,2022-07-13 12:02:17.892226+10:00,m4,2022-07-13 12:02:02+10:00,,4r
1346771,2022-07-13 12:02:25.880667+10:00,m5,2022-07-13 12:02:09+10:00,,n
1346731,2022-07-13 12:02:17.788409+10:00,hue0,2022-07-13 12:02:17+10:00,True,n
1346874,2022-07-13 12:02:47.921790+10:00,m4,2022-07-13 12:02:23+10:00,,4r
1346776,2022-07-13 12:02:27.793016+10:00,hue0,2022-07-13 12:02:27+10:00,False,n
1346896,2022-07-13 12:02:53.910398+10:00,m5,2022-07-13 12:02:29+10:00,,n
1346821,2022-07-13 12:02:37.800736+10:00,hue0,2022-07-13 12:02:30+10:00,True,n
1347019,2022-07-13 12:03:21.854105+10:00,hue0,2022-07-13 12:02:40+10:00,False,n
1346981,2022-07-13 12:03:11.935439+10:00,m4,2022-07-13 12:02:45+10:00,,4r
1347068,2022-07-13 12:03:31.952438+10:00,m5,2022-07-13 12:03:03+10:00,,n
1348330,2022-07-13 12:08:12.288928+10:00,m4,2022-07-13 12:03:10+10:00,,4r
1347109,2022-07-13 12:03:41.872014+10:00,hue0,2022-07-13 12:03:23+10:00,True,n
1347221,2022-07-13 12:04:05.990775+10:00,m5,2022-07-13 12:03:43+10:00,,n
1347154,2022-07-13 12:03:51.887413+10:00,hue0,2022-07-13 12:03:44+10:00,True,n
1347226,2022-07-13 12:04:07.905019+10:00,hue0,2022-07-13 12:03:53+10:00,False,n
1347382,2022-07-13 12:04:42.031212+10:00,m5,2022-07-13 12:04:04+10:00,,n
1347271,2022-07-13 12:04:17.916328+10:00,hue0,2022-07-13 12:04:10+10:00,True,n
1347397,2022-07-13 12:04:45.953936+10:00,hue0,2022-07-13 12:04:20+10:00,False,n
1347682,2022-07-13 12:05:48.124997+10:00,m6,2022-07-13 12:04:55+10:00,,1r
1347644,2022-07-13 12:05:40.119879+10:00,m5,2022-07-13 12:05:01+10:00,,n
1347478,2022-07-13 12:05:03.974979+10:00,hue0,2022-07-13 12:05:03+10:00,True,n
1347721,2022-07-13 12:05:58.047649+10:00,hue0,2022-07-13 12:05:13+10:00,False,n
1347943,2022-07-13 12:06:46.192619+10:00,m6,2022-07-13 12:05:44+10:00,,1r
1347824,2022-07-13 12:06:20.156020+10:00,m5,2022-07-13 12:06:01+10:00,,n
1347811,2022-07-13 12:06:18.069312+10:00,hue0,2022-07-13 12:06:09+10:00,True,n
1347820,2022-07-13 12:06:20.072132+10:00,hue0,2022-07-13 12:06:19+10:00,False,n
1347940,2022-07-13 12:06:46.181648+10:00,m5,2022-07-13 12:06:24+10:00,,n
1347901,2022-07-13 12:06:38.086185+10:00,hue0,2022-07-13 12:06:32+10:00,True,n
1347964,2022-07-13 12:06:52.102330+10:00,hue0,2022-07-13 12:06:42+10:00,False,n
1348131,2022-07-13 12:07:28.231028+10:00,m5,2022-07-13 12:06:54+10:00,,n
1347982,2022-07-13 12:06:56.104477+10:00,hue0,2022-07-13 12:06:56+10:00,True,n
1348599,2022-07-13 12:09:12.348853+10:00,m6,2022-07-13 12:07:03+10:00,,1r
1348153,2022-07-13 12:07:34.150809+10:00,hue0,2022-07-13 12:07:06+10:00,False,n
1348462,2022-07-13 12:08:42.310415+10:00,m5,2022-07-13 12:07:47+10:00,,n
1348288,2022-07-13 12:08:04.179346+10:00,hue0,2022-07-13 12:07:55+10:00,True,n
1348432,2022-07-13 12:08:36.211763+10:00,hue0,2022-07-13 12:08:05+10:00,False,n
1348641,2022-07-13 12:09:22.346792+10:00,m5,2022-07-13 12:09:00+10:00,,n
1348549,2022-07-13 12:09:02.243028+10:00,hue0,2022-07-13 12:09:01+10:00,True,n
1348792,2022-07-13 12:09:56.299970+10:00,hue0,2022-07-13 12:09:11+10:00,False,n
1348850,2022-07-13 12:10:08.391403+10:00,m5,2022-07-13 12:09:33+10:00,,n
1349021,2022-07-13 12:10:46.451113+10:00,m5,2022-07-13 12:10:07+10:00,,n
1348957,2022-07-13 12:10:32.432095+10:00,m6,2022-07-13 12:10:11+10:00,,1r
1348918,2022-07-13 12:10:24.332779+10:00,hue0,2022-07-13 12:10:15+10:00,True,n
1349035,2022-07-13 12:10:50.362869+10:00,hue0,2022-07-13 12:10:25+10:00,False,n
1349591,2022-07-13 12:12:52.598939+10:00,m4,2022-07-13 12:10:27+10:00,,4r
1349157,2022-07-13 12:11:16.481073+10:00,m6,2022-07-13 12:10:31+10:00,,1r
1349300,2022-07-13 12:11:48.516661+10:00,m5,2022-07-13 12:11:10+10:00,,n
1349170,2022-07-13 12:11:20.399316+10:00,hue0,2022-07-13 12:11:11+10:00,True,n
1349314,2022-07-13 12:11:52.429103+10:00,hue0,2022-07-13 12:11:21+10:00,False,n
1349455,2022-07-13 12:12:22.556246+10:00,m6,2022-07-13 12:11:39+10:00,,1r
1350039,2022-07-13 12:14:32.714114+10:00,m5,2022-07-13 12:12:11+10:00,,n
1349467,2022-07-13 12:12:26.470970+10:00,hue0,2022-07-13 12:12:19+10:00,True,n
1350088,2022-07-13 12:14:44.635435+10:00,hue0,2022-07-13 12:12:29+10:00,False,n
1349616,2022-07-13 12:12:58.596918+10:00,m6,2022-07-13 12:12:35+10:00,,1r
1349715,2022-07-13 12:13:20.634310+10:00,m6,2022-07-13 12:12:55+10:00,,1r
1349923,2022-07-13 12:14:06.705469+10:00,m6,2022-07-13 12:13:17+10:00,,1r
1349988,2022-07-13 12:14:20.707620+10:00,m4,2022-07-13 12:13:58+10:00,,4r
1350004,2022-07-13 12:14:24.731435+10:00,m6,2022-07-13 12:14:04+10:00,,1r
1350132,2022-07-13 12:14:52.744475+10:00,m4,2022-07-13 12:14:18+10:00,,4r
1350185,2022-07-13 12:15:04.747961+10:00,m6,2022-07-13 12:14:34+10:00,,1r
