,collected_at,sensor_name,last_update,trigger,annotation
2333325,2022-07-20 11:15:59.532687+10:00,m4,2022-07-20 11:15:44+10:00,,4r
2333432,2022-07-20 11:16:23.548256+10:00,m4,2022-07-20 11:16:04+10:00,,4r
2333495,2022-07-20 11:16:37.569231+10:00,m5,2022-07-20 11:16:04+10:00,,n
2333371,2022-07-20 11:16:11.441998+10:00,hue0,2022-07-20 11:16:09+10:00,True,n
2333497,2022-07-20 11:16:39.477066+10:00,hue0,2022-07-20 11:16:19+10:00,False,n
2333591,2022-07-20 11:16:59.590697+10:00,m4,2022-07-20 11:16:30+10:00,,4r
2337992,2022-07-20 11:33:18.714907+10:00,m3,2022-07-20 11:16:54+10:00,,n
2333605,2022-07-20 11:17:03.506073+10:00,hue0,2022-07-20 11:16:55+10:00,True,n
2334089,2022-07-20 11:18:49.732022+10:00,m5,2022-07-20 11:16:58+10:00,,n
2334136,2022-07-20 11:19:01.648074+10:00,hue0,2022-07-20 11:17:04+10:00,False,n
2333764,2022-07-20 11:17:37.638085+10:00,m4,2022-07-20 11:17:16+10:00,,4r
2333971,2022-07-20 11:18:23.695238+10:00,m4,2022-07-20 11:17:52+10:00,,4r
2334125,2022-07-20 11:18:57.737452+10:00,m4,2022-07-20 11:18:39+10:00,,4r
2334349,2022-07-20 11:19:47.791640+10:00,m4,2022-07-20 11:19:05+10:00,,4r
2336015,2022-07-20 11:25:58.211076+10:00,m5,2022-07-20 11:19:42+10:00,,n
2334388,2022-07-20 11:19:57.710816+10:00,hue0,2022-07-20 11:19:49+10:00,True,n
2335360,2022-07-20 11:23:33.952228+10:00,hue0,2022-07-20 11:19:59+10:00,False,n
2334565,2022-07-20 11:20:35.849428+10:00,m4,2022-07-20 11:20:14+10:00,,4r
2334625,2022-07-20 11:20:49.865321+10:00,m4,2022-07-20 11:20:35+10:00,,4r
2334844,2022-07-20 11:21:37.917335+10:00,m4,2022-07-20 11:20:55+10:00,,4r
2335061,2022-07-20 11:22:25.991925+10:00,m4,2022-07-20 11:22:08+10:00,,4r
2335348,2022-07-20 11:23:30.045634+10:00,m4,2022-07-20 11:22:34+10:00,,4r
2335707,2022-07-20 11:24:50.122515+10:00,m4,2022-07-20 11:24:02+10:00,,4r
2335738,2022-07-20 11:24:58.044051+10:00,hue0,2022-07-20 11:24:50+10:00,True,n
2336359,2022-07-20 11:27:16.202363+10:00,hue0,2022-07-20 11:25:00+10:00,False,n
2335861,2022-07-20 11:25:24.169108+10:00,m4,2022-07-20 11:25:06+10:00,,4r
2335931,2022-07-20 11:25:40.182684+10:00,m4,2022-07-20 11:25:28+10:00,,4r
2336104,2022-07-20 11:26:18.226989+10:00,m4,2022-07-20 11:25:49+10:00,,4r
2336203,2022-07-20 11:26:40.256467+10:00,m4,2022-07-20 11:26:17+10:00,,4r
2336295,2022-07-20 11:27:00.281013+10:00,m4,2022-07-20 11:26:40+10:00,,4r
2336391,2022-07-20 11:27:22.307779+10:00,m4,2022-07-20 11:27:00+10:00,,4r
2336481,2022-07-20 11:27:42.326835+10:00,m4,2022-07-20 11:27:21+10:00,,4r
2336563,2022-07-20 11:28:00.347425+10:00,m4,2022-07-20 11:27:42+10:00,,4r
2336715,2022-07-20 11:28:34.395030+10:00,m4,2022-07-20 11:28:03+10:00,,4r
2336731,2022-07-20 11:28:38.379717+10:00,m8,2022-07-20 11:28:22+10:00,,4r
2336764,2022-07-20 11:28:46.303633+10:00,hue0,2022-07-20 11:28:28+10:00,True,4r
2336911,2022-07-20 11:29:18.416181+10:00,m8,2022-07-20 11:28:42+10:00,,4r
2336958,2022-07-20 11:29:28.436748+10:00,m4,2022-07-20 11:28:44+10:00,,4r
2336942,2022-07-20 11:29:24.438178+10:00,m5,2022-07-20 11:28:52+10:00,,4r
2337583,2022-07-20 11:31:48.517604+10:00,hue0,2022-07-20 11:29:01+10:00,False,4r
2337733,2022-07-20 11:32:20.647444+10:00,m5,2022-07-20 11:29:34+10:00,,4r
2340753,2022-07-20 11:43:33.400180+10:00,m8,2022-07-20 11:29:40+10:00,,4r
2337093,2022-07-20 11:29:58.483743+10:00,m4,2022-07-20 11:29:41+10:00,,4r
2337156,2022-07-20 11:30:12.485688+10:00,m4,2022-07-20 11:30:01+10:00,,4r
2337301,2022-07-20 11:30:44.526426+10:00,m4,2022-07-20 11:30:28+10:00,,4r
2337411,2022-07-20 11:31:08.599365+10:00,m4,2022-07-20 11:30:48+10:00,,4r
2337545,2022-07-20 11:31:38.599345+10:00,m4,2022-07-20 11:31:09+10:00,,4r
2337742,2022-07-20 11:32:22.645512+10:00,m4,2022-07-20 11:31:53+10:00,,4r
2337887,2022-07-20 11:32:54.689786+10:00,m4,2022-07-20 11:32:21+10:00,,4r
2338075,2022-07-20 11:33:36.734579+10:00,m4,2022-07-20 11:33:16+10:00,,4r
2338033,2022-07-20 11:33:28.634318+10:00,hue0,2022-07-20 11:33:21+10:00,True,n
2339543,2022-07-20 11:39:03.241837+10:00,m5,2022-07-20 11:33:22+10:00,,n
2339671,2022-07-20 11:39:33.038811+10:00,hue0,2022-07-20 11:33:30+10:00,False,n
2338283,2022-07-20 11:34:22.789343+10:00,m4,2022-07-20 11:33:44+10:00,,4r
2338391,2022-07-20 11:34:46.817087+10:00,m4,2022-07-20 11:34:22+10:00,,4r
2338462,2022-07-20 11:35:02.840267+10:00,m4,2022-07-20 11:34:46+10:00,,4r
2338579,2022-07-20 11:35:28.868606+10:00,m4,2022-07-20 11:35:07+10:00,,4r
2338641,2022-07-20 11:35:42.882390+10:00,m4,2022-07-20 11:35:28+10:00,,4r
2338767,2022-07-20 11:36:10.910940+10:00,m4,2022-07-20 11:35:49+10:00,,4r
2338841,2022-07-20 11:36:26.929293+10:00,m4,2022-07-20 11:36:10+10:00,,4r
2338947,2022-07-20 11:36:50.951709+10:00,m4,2022-07-20 11:36:31+10:00,,4r
2339083,2022-07-20 11:37:20.983009+10:00,m4,2022-07-20 11:36:51+10:00,,4r
2339227,2022-07-20 11:37:53.021640+10:00,m4,2022-07-20 11:37:37+10:00,,4r
2339371,2022-07-20 11:38:25.061524+10:00,m4,2022-07-20 11:37:57+10:00,,4r
2339452,2022-07-20 11:38:43.078389+10:00,m4,2022-07-20 11:38:25+10:00,,4r
2339560,2022-07-20 11:39:07.107975+10:00,m4,2022-07-20 11:38:49+10:00,,4r
2339677,2022-07-20 11:39:33.137053+10:00,m4,2022-07-20 11:39:13+10:00,,4r
2339831,2022-07-20 11:40:07.181187+10:00,m4,2022-07-20 11:39:43+10:00,,4r
2340349,2022-07-20 11:42:03.301746+10:00,m4,2022-07-20 11:40:17+10:00,,4r
2342537,2022-07-20 11:50:09.860425+10:00,m3,2022-07-20 11:41:39+10:00,,n
2340274,2022-07-20 11:41:47.193252+10:00,hue0,2022-07-20 11:41:41+10:00,True,n
2341145,2022-07-20 11:44:59.509149+10:00,m5,2022-07-20 11:41:42+10:00,,n
2342047,2022-07-20 11:48:21.648861+10:00,hue0,2022-07-20 11:41:51+10:00,False,n
2340631,2022-07-20 11:43:05.375269+10:00,m4,2022-07-20 11:42:39+10:00,,4r
2340750,2022-07-20 11:43:31.439899+10:00,m4,2022-07-20 11:43:04+10:00,,4r
2340845,2022-07-20 11:43:53.421662+10:00,m4,2022-07-20 11:43:31+10:00,,4r
2340946,2022-07-20 11:44:15.459999+10:00,m4,2022-07-20 11:43:51+10:00,,4r
2341011,2022-07-20 11:44:29.475216+10:00,m4,2022-07-20 11:44:14+10:00,,4r
2341108,2022-07-20 11:44:51.493076+10:00,m4,2022-07-20 11:44:35+10:00,,4r
2341297,2022-07-20 11:45:33.543538+10:00,m4,2022-07-20 11:44:55+10:00,,4r
2341416,2022-07-20 11:45:59.589919+10:00,m4,2022-07-20 11:45:33+10:00,,4r
2341476,2022-07-20 11:46:13.597049+10:00,m4,2022-07-20 11:45:59+10:00,,4r
2341738,2022-07-20 11:47:11.655250+10:00,m4,2022-07-20 11:46:21+10:00,,4r
2342396,2022-07-20 11:49:37.827067+10:00,m5,2022-07-20 11:46:33+10:00,,n
2342033,2022-07-20 11:48:17.733584+10:00,m4,2022-07-20 11:47:10+10:00,,4r
2342340,2022-07-20 11:49:25.809023+10:00,m4,2022-07-20 11:48:38+10:00,,4r
2342429,2022-07-20 11:49:45.842205+10:00,m4,2022-07-20 11:49:24+10:00,,4r
2342531,2022-07-20 11:50:07.862657+10:00,m4,2022-07-20 11:49:45+10:00,,4r
2342592,2022-07-20 11:50:21.885309+10:00,m4,2022-07-20 11:50:06+10:00,,4r
2342764,2022-07-20 11:50:59.916074+10:00,m4,2022-07-20 11:50:26+10:00,,4r
2342752,2022-07-20 11:50:57.903578+10:00,m8,2022-07-20 11:50:35+10:00,,4r
2342695,2022-07-20 11:50:45.807792+10:00,hue0,2022-07-20 11:50:39+10:00,True,n
2343249,2022-07-20 11:52:48.024301+10:00,m5,2022-07-20 11:50:44+10:00,,4r
2342749,2022-07-20 11:50:57.822030+10:00,hue0,2022-07-20 11:50:49+10:00,False,n
2342850,2022-07-20 11:51:19.925569+10:00,m8,2022-07-20 11:50:56+10:00,,4r
2342829,2022-07-20 11:51:13.970913+10:00,m4,2022-07-20 11:50:58+10:00,,4r
2342758,2022-07-20 11:50:59.824670+10:00,hue0,2022-07-20 11:50:59+10:00,True,n
2342884,2022-07-20 11:51:27.850771+10:00,hue0,2022-07-20 11:51:09+10:00,False,n
2342944,2022-07-20 11:51:39.954920+10:00,m4,2022-07-20 11:51:19+10:00,,4r
2342942,2022-07-20 11:51:39.952838+10:00,m8,2022-07-20 11:51:23+10:00,,4r
2342974,2022-07-20 11:51:47.869557+10:00,hue0,2022-07-20 11:51:29+10:00,True,n
2343015,2022-07-20 11:51:55.970074+10:00,m4,2022-07-20 11:51:39+10:00,,4r
2343343,2022-07-20 11:53:09.949557+10:00,hue0,2022-07-20 11:51:49+10:00,False,n
2343112,2022-07-20 11:52:17.982046+10:00,m8,2022-07-20 11:51:54+10:00,,4r
2343161,2022-07-20 11:52:28.012369+10:00,m4,2022-07-20 11:52:02+10:00,,4r
2345727,2022-07-20 12:01:58.631489+10:00,m8,2022-07-20 11:52:20+10:00,,4r
2343261,2022-07-20 11:52:50.058374+10:00,m4,2022-07-20 11:52:28+10:00,,4r
2343339,2022-07-20 11:53:08.043805+10:00,m4,2022-07-20 11:52:49+10:00,,4r
2343483,2022-07-20 11:53:40.075643+10:00,m4,2022-07-20 11:53:16+10:00,,4r
2343603,2022-07-20 11:54:06.140078+10:00,m5,2022-07-20 11:53:35+10:00,,2r
2343505,2022-07-20 11:53:45.992140+10:00,hue0,2022-07-20 11:53:40+10:00,True,2r
2343581,2022-07-20 11:54:02.096360+10:00,m4,2022-07-20 11:53:41+10:00,,4r
2344659,2022-07-20 11:58:02.340042+10:00,m2,2022-07-20 11:53:41+10:00,,2r
2344654,2022-07-20 11:58:00.363891+10:00,m1,2022-07-20 11:53:42+10:00,,2r
2344547,2022-07-20 11:57:36.327488+10:00,m6,2022-07-20 11:53:43+10:00,,2r
2343589,2022-07-20 11:54:04.095661+10:00,m7,2022-07-20 11:53:45+10:00,,2r
2343613,2022-07-20 11:54:10.010502+10:00,hue0,2022-07-20 11:53:50+10:00,False,2r
2343736,2022-07-20 11:54:36.139024+10:00,m4,2022-07-20 11:54:02+10:00,,4r
2343689,2022-07-20 11:54:26.120078+10:00,m7,2022-07-20 11:54:05+10:00,,2r
2344710,2022-07-20 11:58:12.363574+10:00,m5,2022-07-20 11:54:20+10:00,,n
2344958,2022-07-20 11:59:08.415646+10:00,m3,2022-07-20 11:54:23+10:00,,n
2343809,2022-07-20 11:54:52.163472+10:00,m7,2022-07-20 11:54:25+10:00,,2r
2343748,2022-07-20 11:54:40.042628+10:00,hue0,2022-07-20 11:54:25+10:00,True,n
2343897,2022-07-20 11:55:12.165018+10:00,m4,2022-07-20 11:54:35+10:00,,4r
2344711,2022-07-20 11:58:14.270952+10:00,hue0,2022-07-20 11:54:41+10:00,False,n
2343926,2022-07-20 11:55:18.202966+10:00,m7,2022-07-20 11:54:52+10:00,,2r
2344024,2022-07-20 11:55:40.202749+10:00,m4,2022-07-20 11:55:11+10:00,,4r
2344049,2022-07-20 11:55:46.206124+10:00,m7,2022-07-20 11:55:17+10:00,,2r
2344638,2022-07-20 11:57:56.403481+10:00,m7,2022-07-20 11:55:46+10:00,,2r
2344205,2022-07-20 11:56:20.250119+10:00,m4,2022-07-20 11:55:57+10:00,,4r
2344365,2022-07-20 11:56:56.277290+10:00,m4,2022-07-20 11:56:34+10:00,,4r
2344575,2022-07-20 11:57:42.395352+10:00,m4,2022-07-20 11:57:09+10:00,,4r
2344735,2022-07-20 11:58:18.371769+10:00,m4,2022-07-20 11:58:00+10:00,,4r
2344880,2022-07-20 11:58:50.456582+10:00,m4,2022-07-20 11:58:29+10:00,,4r
2344993,2022-07-20 11:59:16.421564+10:00,m7,2022-07-20 11:58:40+10:00,,2r
2344976,2022-07-20 11:59:12.422522+10:00,m4,2022-07-20 11:58:49+10:00,,4r
2345187,2022-07-20 11:59:58.525449+10:00,m4,2022-07-20 11:59:22+10:00,,4r
2345168,2022-07-20 11:59:54.470872+10:00,m7,2022-07-20 11:59:40+10:00,,2r
2347410,2022-07-20 12:08:13.041329+10:00,m6,2022-07-20 11:59:44+10:00,,2r
2347488,2022-07-20 12:08:31.014808+10:00,m7,2022-07-20 12:00:00+10:00,,2r
2347412,2022-07-20 12:08:14.983223+10:00,m1,2022-07-20 12:00:02+10:00,,2r
2346441,2022-07-20 12:04:38.769111+10:00,m2,2022-07-20 12:00:03+10:00,,2r
2345429,2022-07-20 12:00:52.585405+10:00,m5,2022-07-20 12:00:03+10:00,,2r
2345260,2022-07-20 12:00:16.394989+10:00,hue0,2022-07-20 12:00:09+10:00,True,2r
2345444,2022-07-20 12:00:56.533880+10:00,m4,2022-07-20 12:00:17+10:00,,4r
2345449,2022-07-20 12:00:58.438881+10:00,hue0,2022-07-20 12:00:19+10:00,False,2r
2345978,2022-07-20 12:02:54.699464+10:00,m4,2022-07-20 12:01:10+10:00,,4r
2346560,2022-07-20 12:05:04.812800+10:00,m3,2022-07-20 12:01:24+10:00,,n
2345620,2022-07-20 12:01:36.478961+10:00,hue0,2022-07-20 12:01:27+10:00,True,n
2346438,2022-07-20 12:04:36.781135+10:00,m5,2022-07-20 12:01:27+10:00,,n
2346475,2022-07-20 12:04:46.697767+10:00,hue0,2022-07-20 12:01:37+10:00,False,n
2346276,2022-07-20 12:04:00.773701+10:00,m4,2022-07-20 12:03:45+10:00,,4r
2346436,2022-07-20 12:04:36.776598+10:00,m4,2022-07-20 12:04:09+10:00,,4r
2346581,2022-07-20 12:05:08.815813+10:00,m4,2022-07-20 12:04:35+10:00,,4r
2346749,2022-07-20 12:05:46.851834+10:00,m4,2022-07-20 12:05:27+10:00,,4r
2346885,2022-07-20 12:06:16.883129+10:00,m4,2022-07-20 12:05:55+10:00,,4r
2347092,2022-07-20 12:07:02.924775+10:00,m4,2022-07-20 12:06:15+10:00,,4r
2350306,2022-07-20 12:18:57.673052+10:00,m5,2022-07-20 12:06:17+10:00,,n
2347018,2022-07-20 12:06:46.907498+10:00,m8,2022-07-20 12:06:20+10:00,,4r
2346979,2022-07-20 12:06:38.808190+10:00,hue0,2022-07-20 12:06:30+10:00,True,4r
2347006,2022-07-20 12:06:44.813714+10:00,hue0,2022-07-20 12:06:40+10:00,False,4r
2347105,2022-07-20 12:07:06.838097+10:00,hue0,2022-07-20 12:06:45+10:00,True,4r
2347194,2022-07-20 12:07:24.984677+10:00,m3,2022-07-20 12:06:45+10:00,,4r
2347166,2022-07-20 12:07:18.959050+10:00,m2,2022-07-20 12:06:54+10:00,,n
2347239,2022-07-20 12:07:34.990957+10:00,m8,2022-07-20 12:07:00+10:00,,4r
2347155,2022-07-20 12:07:16.943877+10:00,m4,2022-07-20 12:07:02+10:00,,4r
2347249,2022-07-20 12:07:38.870137+10:00,hue0,2022-07-20 12:07:12+10:00,False,4r
2347309,2022-07-20 12:07:50.984893+10:00,m4,2022-07-20 12:07:22+10:00,,4r
2348094,2022-07-20 12:10:45.194128+10:00,m2,2022-07-20 12:07:35+10:00,,n
2347371,2022-07-20 12:08:04.994264+10:00,m4,2022-07-20 12:07:49+10:00,,4r
2349109,2022-07-20 12:14:31.384752+10:00,m3,2022-07-20 12:07:50+10:00,,n
2347339,2022-07-20 12:07:58.891564+10:00,hue0,2022-07-20 12:07:51+10:00,True,n
2349151,2022-07-20 12:14:41.385590+10:00,m8,2022-07-20 12:07:53+10:00,,n
2348104,2022-07-20 12:10:49.065077+10:00,hue0,2022-07-20 12:08:01+10:00,False,n
2347491,2022-07-20 12:08:31.044289+10:00,m4,2022-07-20 12:08:09+10:00,,4r
2347561,2022-07-20 12:08:47.033328+10:00,m4,2022-07-20 12:08:29+10:00,,4r
2347714,2022-07-20 12:09:21.066461+10:00,m4,2022-07-20 12:08:55+10:00,,4r
2347802,2022-07-20 12:09:41.091106+10:00,m4,2022-07-20 12:09:19+10:00,,4r
2347913,2022-07-20 12:10:05.150635+10:00,m4,2022-07-20 12:09:39+10:00,,4r
2347993,2022-07-20 12:10:23.129458+10:00,m4,2022-07-20 12:10:03+10:00,,4r
