,collected_at,sensor_name,last_update,trigger,annotation
1160061,2022-07-12 12:30:04.656502+10:00,hue0,2022-07-12 12:30:04+10:00,True,n
1160186,2022-07-12 12:30:30.790030+10:00,m4,2022-07-12 12:30:09+10:00,,4r
1160190,2022-07-12 12:30:32.773142+10:00,m6,2022-07-12 12:30:10+10:00,,1r
1161750,2022-07-12 12:36:19.185060+10:00,m3,2022-07-12 12:30:12+10:00,,n
1160235,2022-07-12 12:30:42.780384+10:00,m8,2022-07-12 12:30:13+10:00,,n
1160106,2022-07-12 12:30:14.673527+10:00,hue0,2022-07-12 12:30:14+10:00,False,n
1160151,2022-07-12 12:30:24.679497+10:00,hue0,2022-07-12 12:30:15+10:00,True,n
1161132,2022-07-12 12:34:02.917929+10:00,hue0,2022-07-12 12:30:25+10:00,False,n
1160290,2022-07-12 12:30:54.800450+10:00,m6,2022-07-12 12:30:30+10:00,,1r
1160285,2022-07-12 12:30:52.814296+10:00,m4,2022-07-12 12:30:31+10:00,,4r
1160247,2022-07-12 12:30:44.812838+10:00,m7,2022-07-12 12:30:31+10:00,,2r
1160297,2022-07-12 12:30:56.793741+10:00,m8,2022-07-12 12:30:38+10:00,,n
1160338,2022-07-12 12:31:04.821679+10:00,m7,2022-07-12 12:30:51+10:00,,2r
1160357,2022-07-12 12:31:08.868506+10:00,m4,2022-07-12 12:30:52+10:00,,4r
1160381,2022-07-12 12:31:14.829609+10:00,m6,2022-07-12 12:30:53+10:00,,1r
1160335,2022-07-12 12:31:04.813019+10:00,m8,2022-07-12 12:30:59+10:00,,n
1160509,2022-07-12 12:31:42.897685+10:00,m4,2022-07-12 12:31:12+10:00,,4r
1160469,2022-07-12 12:31:34.845474+10:00,m6,2022-07-12 12:31:13+10:00,,1r
1160473,2022-07-12 12:31:34.863823+10:00,m7,2022-07-12 12:31:13+10:00,,2r
1160515,2022-07-12 12:31:44.905857+10:00,m8,2022-07-12 12:31:20+10:00,,n
1160613,2022-07-12 12:32:06.889544+10:00,m6,2022-07-12 12:31:33+10:00,,1r
1160591,2022-07-12 12:32:00.933748+10:00,m7,2022-07-12 12:31:35+10:00,,2r
1160602,2022-07-12 12:32:04.876523+10:00,m8,2022-07-12 12:31:41+10:00,,n
1160598,2022-07-12 12:32:02.904754+10:00,m4,2022-07-12 12:31:42+10:00,,4r
1160707,2022-07-12 12:32:26.959367+10:00,m8,2022-07-12 12:32:01+10:00,,n
1160690,2022-07-12 12:32:22.942591+10:00,m7,2022-07-12 12:32:01+10:00,,2r
1160699,2022-07-12 12:32:24.913703+10:00,m4,2022-07-12 12:32:02+10:00,,4r
1160695,2022-07-12 12:32:24.898362+10:00,m6,2022-07-12 12:32:04+10:00,,1r
1160789,2022-07-12 12:32:44.965178+10:00,m4,2022-07-12 12:32:22+10:00,,4r
1160801,2022-07-12 12:32:48.947066+10:00,m8,2022-07-12 12:32:23+10:00,,n
1160815,2022-07-12 12:32:50.953430+10:00,m7,2022-07-12 12:32:23+10:00,,2r
1160810,2022-07-12 12:32:50.936875+10:00,m6,2022-07-12 12:32:24+10:00,,1r
1160891,2022-07-12 12:33:08.940331+10:00,m8,2022-07-12 12:32:43+10:00,,n
1160878,2022-07-12 12:33:04.965097+10:00,m4,2022-07-12 12:32:43+10:00,,4r
1160877,2022-07-12 12:33:04.956939+10:00,m6,2022-07-12 12:32:48+10:00,,1r
1160897,2022-07-12 12:33:08.959201+10:00,m7,2022-07-12 12:32:51+10:00,,2r
1160993,2022-07-12 12:33:30.989037+10:00,m4,2022-07-12 12:33:03+10:00,,4r
1160981,2022-07-12 12:33:28.962116+10:00,m8,2022-07-12 12:33:04+10:00,,n
1160969,2022-07-12 12:33:25.001764+10:00,m6,2022-07-12 12:33:09+10:00,,1r
1161004,2022-07-12 12:33:32.982173+10:00,m7,2022-07-12 12:33:11+10:00,,2r
1161081,2022-07-12 12:33:50.987580+10:00,m8,2022-07-12 12:33:25+10:00,,n
1161082,2022-07-12 12:33:50.992585+10:00,m6,2022-07-12 12:33:29+10:00,,1r
1161094,2022-07-12 12:33:53.010904+10:00,m7,2022-07-12 12:33:33+10:00,,2r
1161172,2022-07-12 12:34:11.017307+10:00,m8,2022-07-12 12:33:45+10:00,,n
1161220,2022-07-12 12:34:21.038430+10:00,m4,2022-07-12 12:33:48+10:00,,4r
1161183,2022-07-12 12:34:13.042597+10:00,m6,2022-07-12 12:33:50+10:00,,1r
1161221,2022-07-12 12:34:21.077912+10:00,m7,2022-07-12 12:33:53+10:00,,2r
1161262,2022-07-12 12:34:31.040580+10:00,m8,2022-07-12 12:34:07+10:00,,n
1161254,2022-07-12 12:34:29.036960+10:00,m6,2022-07-12 12:34:10+10:00,,1r
1161373,2022-07-12 12:34:55.089122+10:00,m4,2022-07-12 12:34:18+10:00,,4r
1161428,2022-07-12 12:35:07.103279+10:00,m7,2022-07-12 12:34:21+10:00,,2r
1161442,2022-07-12 12:35:11.088109+10:00,m6,2022-07-12 12:34:31+10:00,,1r
1161441,2022-07-12 12:35:11.082966+10:00,m8,2022-07-12 12:34:39+10:00,,n
1161471,2022-07-12 12:35:17.110975+10:00,m4,2022-07-12 12:34:52+10:00,,4r
1161611,2022-07-12 12:35:49.134353+10:00,m8,2022-07-12 12:35:24+10:00,,n
1161616,2022-07-12 12:35:49.155535+10:00,m4,2022-07-12 12:35:28+10:00,,4r
1161676,2022-07-12 12:36:03.149221+10:00,m6,2022-07-12 12:35:34+10:00,,1r
1161670,2022-07-12 12:36:01.168203+10:00,m7,2022-07-12 12:35:41+10:00,,2r
1161701,2022-07-12 12:36:09.147419+10:00,m8,2022-07-12 12:35:45+10:00,,n
1161832,2022-07-12 12:36:37.198082+10:00,m4,2022-07-12 12:35:53+10:00,,4r
1161765,2022-07-12 12:36:23.171607+10:00,m6,2022-07-12 12:36:00+10:00,,1r
1161717,2022-07-12 12:36:13.076797+10:00,hue0,2022-07-12 12:36:04+10:00,True,n
1161826,2022-07-12 12:36:37.180930+10:00,m8,2022-07-12 12:36:05+10:00,,n
1161839,2022-07-12 12:36:39.204325+10:00,m7,2022-07-12 12:36:11+10:00,,2r
1162140,2022-07-12 12:37:47.186097+10:00,hue0,2022-07-12 12:36:14+10:00,False,n
1161847,2022-07-12 12:36:41.194301+10:00,m6,2022-07-12 12:36:21+10:00,,1r
1162064,2022-07-12 12:37:29.266087+10:00,m8,2022-07-12 12:36:31+10:00,,n
1161993,2022-07-12 12:37:13.240290+10:00,m4,2022-07-12 12:36:35+10:00,,4r
1161988,2022-07-12 12:37:13.226160+10:00,m6,2022-07-12 12:36:48+10:00,,1r
1161976,2022-07-12 12:37:09.237944+10:00,m7,2022-07-12 12:36:56+10:00,,2r
1162100,2022-07-12 12:37:37.258226+10:00,m6,2022-07-12 12:37:11+10:00,,1r
1162103,2022-07-12 12:37:37.305779+10:00,m7,2022-07-12 12:37:16+10:00,,2r
1162123,2022-07-12 12:37:43.255755+10:00,m8,2022-07-12 12:37:24+10:00,,n
1162154,2022-07-12 12:37:49.282564+10:00,m4,2022-07-12 12:37:32+10:00,,4r
1162209,2022-07-12 12:38:01.288071+10:00,m6,2022-07-12 12:37:34+10:00,,1r
1162219,2022-07-12 12:38:03.299001+10:00,m7,2022-07-12 12:37:36+10:00,,2r
1162215,2022-07-12 12:38:03.284006+10:00,m8,2022-07-12 12:37:44+10:00,,n
1162273,2022-07-12 12:38:15.314248+10:00,m4,2022-07-12 12:37:52+10:00,,4r
1162423,2022-07-12 12:38:49.336341+10:00,m8,2022-07-12 12:38:04+10:00,,n
1162373,2022-07-12 12:38:37.343801+10:00,m4,2022-07-12 12:38:13+10:00,,4r
1162378,2022-07-12 12:38:39.331247+10:00,m6,2022-07-12 12:38:14+10:00,,1r
1162442,2022-07-12 12:38:53.349832+10:00,m5,2022-07-12 12:38:14+10:00,,n
1162363,2022-07-12 12:38:35.335617+10:00,m7,2022-07-12 12:38:18+10:00,,2r
1162347,2022-07-12 12:38:33.238956+10:00,hue0,2022-07-12 12:38:24+10:00,True,n
1162455,2022-07-12 12:38:57.268131+10:00,hue0,2022-07-12 12:38:34+10:00,False,n
1162523,2022-07-12 12:39:11.370278+10:00,m6,2022-07-12 12:38:37+10:00,,1r
1162578,2022-07-12 12:39:23.394315+10:00,m7,2022-07-12 12:38:40+10:00,,2r
1162601,2022-07-12 12:39:29.383077+10:00,m8,2022-07-12 12:38:44+10:00,,n
1162526,2022-07-12 12:39:11.390169+10:00,m4,2022-07-12 12:38:48+10:00,,4r
1162616,2022-07-12 12:39:31.408452+10:00,m4,2022-07-12 12:39:08+10:00,,4r
1162581,2022-07-12 12:39:25.300042+10:00,hue0,2022-07-12 12:39:12+10:00,True,n
1163522,2022-07-12 12:42:53.626804+10:00,m5,2022-07-12 12:39:12+10:00,,n
1165925,2022-07-12 12:51:48.217866+10:00,m3,2022-07-12 12:39:12+10:00,,n
1162815,2022-07-12 12:40:17.353778+10:00,hue0,2022-07-12 12:39:27+10:00,False,n
1163000,2022-07-12 12:40:57.484711+10:00,m6,2022-07-12 12:39:27+10:00,,1r
1162677,2022-07-12 12:39:45.422946+10:00,m4,2022-07-12 12:39:29+10:00,,4r
1162814,2022-07-12 12:40:15.466598+10:00,m4,2022-07-12 12:39:50+10:00,,4r
