,collected_at,sensor_name,last_update,trigger,annotation
1527075,2022-07-14 11:11:02.647137+10:00,m4,2022-07-14 11:10:50+10:00,,4r
1527332,2022-07-14 11:11:58.756473+10:00,m4,2022-07-14 11:11:11+10:00,,4r
1527610,2022-07-14 11:13:00.820899+10:00,m4,2022-07-14 11:12:35+10:00,,4r
1527695,2022-07-14 11:13:20.823656+10:00,m4,2022-07-14 11:13:02+10:00,,4r
1527794,2022-07-14 11:13:42.838814+10:00,m4,2022-07-14 11:13:22+10:00,,4r
1527894,2022-07-14 11:14:04.876854+10:00,m4,2022-07-14 11:13:43+10:00,,4r
1528018,2022-07-14 11:14:32.900465+10:00,m4,2022-07-14 11:14:06+10:00,,4r
1528155,2022-07-14 11:15:02.929088+10:00,m4,2022-07-14 11:14:34+10:00,,4r
1528524,2022-07-14 11:16:25.034643+10:00,m4,2022-07-14 11:15:23+10:00,,4r
1528820,2022-07-14 11:17:31.099097+10:00,m4,2022-07-14 11:16:47+10:00,,4r
1529081,2022-07-14 11:18:29.161677+10:00,m4,2022-07-14 11:18:01+10:00,,4r
1529216,2022-07-14 11:18:59.195151+10:00,m4,2022-07-14 11:18:44+10:00,,4r
1529386,2022-07-14 11:19:37.233309+10:00,m4,2022-07-14 11:19:08+10:00,,4r
1529550,2022-07-14 11:20:13.277412+10:00,m4,2022-07-14 11:19:38+10:00,,4r
1529722,2022-07-14 11:20:51.316582+10:00,m4,2022-07-14 11:20:38+10:00,,4r
1530054,2022-07-14 11:22:05.394166+10:00,m4,2022-07-14 11:20:58+10:00,,4r
1530243,2022-07-14 11:22:47.470015+10:00,m4,2022-07-14 11:22:27+10:00,,4r
1530404,2022-07-14 11:23:23.475867+10:00,m4,2022-07-14 11:22:52+10:00,,4r
1530559,2022-07-14 11:23:57.521845+10:00,m4,2022-07-14 11:23:44+10:00,,4r
1530691,2022-07-14 11:24:27.555447+10:00,m4,2022-07-14 11:24:04+10:00,,4r
1530784,2022-07-14 11:24:47.587650+10:00,m4,2022-07-14 11:24:28+10:00,,4r
1530934,2022-07-14 11:25:21.622171+10:00,m4,2022-07-14 11:24:51+10:00,,4r
1531107,2022-07-14 11:25:59.679005+10:00,m4,2022-07-14 11:25:34+10:00,,4r
1531177,2022-07-14 11:26:15.678237+10:00,m4,2022-07-14 11:26:01+10:00,,4r
1531629,2022-07-14 11:27:55.783801+10:00,m4,2022-07-14 11:26:24+10:00,,4r
1531942,2022-07-14 11:29:05.840381+10:00,m4,2022-07-14 11:28:31+10:00,,4r
1532383,2022-07-14 11:30:43.933987+10:00,m4,2022-07-14 11:29:28+10:00,,4r
1532766,2022-07-14 11:32:08.033322+10:00,m5,2022-07-14 11:31:11+10:00,,n
1532553,2022-07-14 11:31:21.901927+10:00,hue0,2022-07-14 11:31:14+10:00,True,n
1532717,2022-07-14 11:31:58.014639+10:00,m4,2022-07-14 11:31:15+10:00,,4r
1532850,2022-07-14 11:32:27.997640+10:00,hue0,2022-07-14 11:31:24+10:00,False,n
1532851,2022-07-14 11:32:28.043584+10:00,m4,2022-07-14 11:32:15+10:00,,4r
1532969,2022-07-14 11:32:54.068417+10:00,m4,2022-07-14 11:32:35+10:00,,4r
1533433,2022-07-14 11:34:36.192035+10:00,m5,2022-07-14 11:32:54+10:00,,n
1533050,2022-07-14 11:33:12.090166+10:00,m4,2022-07-14 11:32:55+10:00,,4r
1532985,2022-07-14 11:32:57.999907+10:00,hue0,2022-07-14 11:32:57+10:00,True,n
1533360,2022-07-14 11:34:20.175462+10:00,m8,2022-07-14 11:33:00+10:00,,n
1533291,2022-07-14 11:34:06.068185+10:00,hue0,2022-07-14 11:33:07+10:00,False,n
1533176,2022-07-14 11:33:40.119280+10:00,m4,2022-07-14 11:33:16+10:00,,4r
1533272,2022-07-14 11:34:00.174366+10:00,m4,2022-07-14 11:33:40+10:00,,4r
1533358,2022-07-14 11:34:20.172658+10:00,m4,2022-07-14 11:34:01+10:00,,4r
1533436,2022-07-14 11:34:38.179423+10:00,m4,2022-07-14 11:34:22+10:00,,4r
1533571,2022-07-14 11:35:08.212360+10:00,m4,2022-07-14 11:34:48+10:00,,4r
1533570,2022-07-14 11:35:08.137094+10:00,hue0,2022-07-14 11:34:54+10:00,True,n
1533899,2022-07-14 11:36:20.290112+10:00,m8,2022-07-14 11:34:54+10:00,,n
1538444,2022-07-14 11:53:11.358254+10:00,m3,2022-07-14 11:34:55+10:00,,n
1533579,2022-07-14 11:35:10.139146+10:00,hue0,2022-07-14 11:35:08+10:00,False,n
1533664,2022-07-14 11:35:28.237659+10:00,m4,2022-07-14 11:35:09+10:00,,4r
1533651,2022-07-14 11:35:26.152113+10:00,hue0,2022-07-14 11:35:13+10:00,True,n
1533745,2022-07-14 11:35:46.263853+10:00,m5,2022-07-14 11:35:14+10:00,,n
1533732,2022-07-14 11:35:44.172832+10:00,hue0,2022-07-14 11:35:27+10:00,False,n
1533816,2022-07-14 11:36:02.266606+10:00,m4,2022-07-14 11:35:29+10:00,,4r
1533944,2022-07-14 11:36:30.308039+10:00,m5,2022-07-14 11:35:48+10:00,,n
1533768,2022-07-14 11:35:52.178014+10:00,hue0,2022-07-14 11:35:51+10:00,True,n
1533858,2022-07-14 11:36:12.201974+10:00,hue0,2022-07-14 11:36:06+10:00,False,n
1533867,2022-07-14 11:36:14.205075+10:00,hue0,2022-07-14 11:36:13+10:00,True,n
1533985,2022-07-14 11:36:40.303268+10:00,m4,2022-07-14 11:36:28+10:00,,4r
1533948,2022-07-14 11:36:32.222810+10:00,hue0,2022-07-14 11:36:31+10:00,False,n
1533984,2022-07-14 11:36:40.231162+10:00,hue0,2022-07-14 11:36:33+10:00,True,n
1534002,2022-07-14 11:36:44.230610+10:00,hue0,2022-07-14 11:36:43+10:00,False,n
1534262,2022-07-14 11:37:40.397852+10:00,m4,2022-07-14 11:36:48+10:00,,4r
1534137,2022-07-14 11:37:14.264812+10:00,hue0,2022-07-14 11:37:00+10:00,True,n
1534331,2022-07-14 11:37:56.395208+10:00,m8,2022-07-14 11:37:04+10:00,,4r
1534196,2022-07-14 11:37:26.360408+10:00,m5,2022-07-14 11:37:06+10:00,,n
1534308,2022-07-14 11:37:52.306057+10:00,hue0,2022-07-14 11:37:15+10:00,False,n
1534298,2022-07-14 11:37:48.419381+10:00,m5,2022-07-14 11:37:27+10:00,,n
1535016,2022-07-14 11:40:28.565123+10:00,m5,2022-07-14 11:38:01+10:00,,n
1534452,2022-07-14 11:38:24.338115+10:00,hue0,2022-07-14 11:38:17+10:00,True,n
1537364,2022-07-14 11:49:11.100633+10:00,m8,2022-07-14 11:38:18+10:00,,4r
1534526,2022-07-14 11:38:40.436501+10:00,m4,2022-07-14 11:38:20+10:00,,4r
1535028,2022-07-14 11:40:32.475849+10:00,hue0,2022-07-14 11:38:27+10:00,False,n
1534598,2022-07-14 11:38:56.450696+10:00,m4,2022-07-14 11:38:40+10:00,,4r
1534741,2022-07-14 11:39:28.482417+10:00,m4,2022-07-14 11:39:06+10:00,,4r
1534831,2022-07-14 11:39:48.507740+10:00,m4,2022-07-14 11:39:29+10:00,,4r
1534978,2022-07-14 11:40:20.542325+10:00,m4,2022-07-14 11:39:59+10:00,,4r
1535129,2022-07-14 11:40:54.579045+10:00,m4,2022-07-14 11:40:35+10:00,,4r
1535274,2022-07-14 11:41:26.615925+10:00,m4,2022-07-14 11:40:56+10:00,,4r
1535280,2022-07-14 11:41:28.544621+10:00,hue0,2022-07-14 11:41:19+10:00,True,n
1535709,2022-07-14 11:43:02.734782+10:00,m5,2022-07-14 11:41:22+10:00,,n
1535398,2022-07-14 11:41:54.650464+10:00,m4,2022-07-14 11:41:28+10:00,,4r
1535721,2022-07-14 11:43:06.658236+10:00,hue0,2022-07-14 11:41:29+10:00,False,n
1535495,2022-07-14 11:42:14.708116+10:00,m4,2022-07-14 11:41:56+10:00,,4r
1535689,2022-07-14 11:42:58.738323+10:00,m4,2022-07-14 11:42:24+10:00,,4r
1535868,2022-07-14 11:43:38.766143+10:00,m4,2022-07-14 11:43:25+10:00,,4r
1536010,2022-07-14 11:44:10.794275+10:00,m4,2022-07-14 11:43:45+10:00,,4r
1536111,2022-07-14 11:44:32.822293+10:00,m4,2022-07-14 11:44:12+10:00,,4r
1536135,2022-07-14 11:44:38.750185+10:00,hue0,2022-07-14 11:44:29+10:00,True,n
1537976,2022-07-14 11:51:27.246453+10:00,m5,2022-07-14 11:44:31+10:00,,n
1537980,2022-07-14 11:51:29.157536+10:00,hue0,2022-07-14 11:44:39+10:00,False,n
1536497,2022-07-14 11:45:58.912853+10:00,m4,2022-07-14 11:44:48+10:00,,4r
1536974,2022-07-14 11:47:45.006861+10:00,m4,2022-07-14 11:46:28+10:00,,4r
1537191,2022-07-14 11:48:33.061969+10:00,m4,2022-07-14 11:48:18+10:00,,4r
1537451,2022-07-14 11:49:31.117082+10:00,m4,2022-07-14 11:48:40+10:00,,4r
1537694,2022-07-14 11:50:25.170873+10:00,m4,2022-07-14 11:50:10+10:00,,4r
1537876,2022-07-14 11:51:05.214852+10:00,m4,2022-07-14 11:50:36+10:00,,4r
1537973,2022-07-14 11:51:27.234177+10:00,m4,2022-07-14 11:51:06+10:00,,4r
1538080,2022-07-14 11:51:51.257255+10:00,m4,2022-07-14 11:51:28+10:00,,4r
1538171,2022-07-14 11:52:11.278017+10:00,m4,2022-07-14 11:51:52+10:00,,4r
1538337,2022-07-14 11:52:47.342147+10:00,m4,2022-07-14 11:52:13+10:00,,4r
1538460,2022-07-14 11:53:15.342523+10:00,m4,2022-07-14 11:52:50+10:00,,4r
1538559,2022-07-14 11:53:37.375665+10:00,m4,2022-07-14 11:53:17+10:00,,4r
1538766,2022-07-14 11:54:23.428242+10:00,m4,2022-07-14 11:53:51+10:00,,4r
1538936,2022-07-14 11:55:01.458921+10:00,m4,2022-07-14 11:54:25+10:00,,4r
1539073,2022-07-14 11:55:31.493131+10:00,m8,2022-07-14 11:54:44+10:00,,4r
1538907,2022-07-14 11:54:55.377605+10:00,hue0,2022-07-14 11:54:45+10:00,True,n
1538938,2022-07-14 11:55:01.468463+10:00,m5,2022-07-14 11:54:47+10:00,,4r
1538925,2022-07-14 11:54:59.381886+10:00,hue0,2022-07-14 11:54:55+10:00,False,n
1538934,2022-07-14 11:55:01.382897+10:00,hue0,2022-07-14 11:55:00+10:00,True,n
1539118,2022-07-14 11:55:41.505013+10:00,m4,2022-07-14 11:55:02+10:00,,4r
1539111,2022-07-14 11:55:39.511364+10:00,m5,2022-07-14 11:55:07+10:00,,4r
1539141,2022-07-14 11:55:47.431921+10:00,hue0,2022-07-14 11:55:16+10:00,False,n
1539336,2022-07-14 11:56:29.589582+10:00,m5,2022-07-14 11:56:04+10:00,,4r
1539276,2022-07-14 11:56:17.466442+10:00,hue0,2022-07-14 11:56:10+10:00,True,n
1552388,2022-07-14 12:44:52.706123+10:00,m8,2022-07-14 11:56:10+10:00,,4r
1539317,2022-07-14 11:56:25.582816+10:00,m4,2022-07-14 11:56:11+10:00,,4r
1539429,2022-07-14 11:56:51.510853+10:00,hue0,2022-07-14 11:56:19+10:00,False,n
1539430,2022-07-14 11:56:51.590592+10:00,m4,2022-07-14 11:56:31+10:00,,4r
1539850,2022-07-14 11:58:23.709182+10:00,m5,2022-07-14 11:56:48+10:00,,n
1539465,2022-07-14 11:56:59.522154+10:00,hue0,2022-07-14 11:56:52+10:00,True,n
1539782,2022-07-14 11:58:09.678260+10:00,m4,2022-07-14 11:56:52+10:00,,4r
1540518,2022-07-14 12:00:53.772996+10:00,hue0,2022-07-14 11:57:02+10:00,False,n
1540000,2022-07-14 11:58:57.740364+10:00,m4,2022-07-14 11:58:40+10:00,,4r
1540567,2022-07-14 12:01:03.872839+10:00,m5,2022-07-14 11:58:59+10:00,,1r
1544679,2022-07-14 12:16:18.824237+10:00,m2,2022-07-14 11:59:06+10:00,,1r
1544687,2022-07-14 12:16:20.819555+10:00,m1,2022-07-14 11:59:07+10:00,,1r
1540147,2022-07-14 11:59:29.781934+10:00,m6,2022-07-14 11:59:08+10:00,,1r
1540142,2022-07-14 11:59:29.760210+10:00,m4,2022-07-14 11:59:11+10:00,,4r
1540247,2022-07-14 11:59:51.806611+10:00,m6,2022-07-14 11:59:31+10:00,,1r
1540240,2022-07-14 11:59:51.784478+10:00,m4,2022-07-14 11:59:31+10:00,,4r
1540322,2022-07-14 12:00:09.804406+10:00,m4,2022-07-14 11:59:52+10:00,,4r
1540481,2022-07-14 12:00:43.916369+10:00,m6,2022-07-14 11:59:53+10:00,,1r
1540422,2022-07-14 12:00:31.826145+10:00,m4,2022-07-14 12:00:19+10:00,,4r
1540556,2022-07-14 12:01:01.863292+10:00,m4,2022-07-14 12:00:41+10:00,,4r
1540636,2022-07-14 12:01:19.879664+10:00,m4,2022-07-14 12:01:02+10:00,,4r
1540650,2022-07-14 12:01:21.903229+10:00,m6,2022-07-14 12:01:03+10:00,,1r
1540774,2022-07-14 12:01:49.910408+10:00,m4,2022-07-14 12:01:23+10:00,,4r
1540805,2022-07-14 12:01:55.932219+10:00,m6,2022-07-14 12:01:33+10:00,,1r
1540965,2022-07-14 12:02:31.959057+10:00,m5,2022-07-14 12:02:10+10:00,,n
1540961,2022-07-14 12:02:31.949824+10:00,m4,2022-07-14 12:02:11+10:00,,4r
1540967,2022-07-14 12:02:31.970013+10:00,m6,2022-07-14 12:02:13+10:00,,1r
1540957,2022-07-14 12:02:29.965754+10:00,m3,2022-07-14 12:02:15+10:00,,4r
1540932,2022-07-14 12:02:25.866981+10:00,hue0,2022-07-14 12:02:16+10:00,True,n
1542129,2022-07-14 12:06:52.128331+10:00,hue0,2022-07-14 12:02:30+10:00,False,n
1556256,2022-07-14 12:59:13.540062+10:00,m3,2022-07-14 12:02:38+10:00,,n
1542225,2022-07-14 12:07:12.239042+10:00,m5,2022-07-14 12:02:40+10:00,,n
1541318,2022-07-14 12:03:50.042947+10:00,m6,2022-07-14 12:02:44+10:00,,1r
1541097,2022-07-14 12:03:01.980508+10:00,m4,2022-07-14 12:02:45+10:00,,4r
1541250,2022-07-14 12:03:36.011199+10:00,m4,2022-07-14 12:03:15+10:00,,4r
1541320,2022-07-14 12:03:52.024720+10:00,m4,2022-07-14 12:03:36+10:00,,4r
1541718,2022-07-14 12:05:20.125773+10:00,m4,2022-07-14 12:03:59+10:00,,4r
1541829,2022-07-14 12:05:44.160240+10:00,m6,2022-07-14 12:04:17+10:00,,1r
1541999,2022-07-14 12:06:22.194539+10:00,m4,2022-07-14 12:05:50+10:00,,4r
1542442,2022-07-14 12:08:00.306555+10:00,m6,2022-07-14 12:06:28+10:00,,1r
1542464,2022-07-14 12:08:06.283751+10:00,m4,2022-07-14 12:06:42+10:00,,4r
1542776,2022-07-14 12:09:14.368565+10:00,m6,2022-07-14 12:08:37+10:00,,1r
1542726,2022-07-14 12:09:04.341939+10:00,m4,2022-07-14 12:08:48+10:00,,4r
1542852,2022-07-14 12:09:32.377882+10:00,m4,2022-07-14 12:09:09+10:00,,4r
1542831,2022-07-14 12:09:28.288533+10:00,hue0,2022-07-14 12:09:19+10:00,True,n
1545475,2022-07-14 12:19:15.006263+10:00,m5,2022-07-14 12:09:21+10:00,,n
1545387,2022-07-14 12:18:56.893626+10:00,hue0,2022-07-14 12:09:29+10:00,False,n
1542931,2022-07-14 12:09:50.385135+10:00,m4,2022-07-14 12:09:33+10:00,,4r
1543604,2022-07-14 12:12:18.576704+10:00,m6,2022-07-14 12:09:43+10:00,,1r
1543041,2022-07-14 12:10:14.438837+10:00,m4,2022-07-14 12:09:54+10:00,,4r
1543130,2022-07-14 12:10:34.442561+10:00,m4,2022-07-14 12:10:15+10:00,,4r
1543238,2022-07-14 12:10:58.480514+10:00,m4,2022-07-14 12:10:41+10:00,,4r
1543420,2022-07-14 12:11:38.510420+10:00,m4,2022-07-14 12:11:01+10:00,,4r
1543715,2022-07-14 12:12:44.593149+10:00,m4,2022-07-14 12:12:03+10:00,,4r
1544103,2022-07-14 12:14:10.698410+10:00,m4,2022-07-14 12:12:59+10:00,,4r
1543918,2022-07-14 12:13:28.663540+10:00,m6,2022-07-14 12:13:15+10:00,,1r
1544837,2022-07-14 12:16:52.872481+10:00,m6,2022-07-14 12:13:35+10:00,,1r
1544372,2022-07-14 12:15:10.744520+10:00,m4,2022-07-14 12:14:39+10:00,,4r
1544669,2022-07-14 12:16:16.812474+10:00,m4,2022-07-14 12:15:31+10:00,,4r
1544816,2022-07-14 12:16:48.861217+10:00,m4,2022-07-14 12:16:17+10:00,,4r
1544965,2022-07-14 12:17:22.869647+10:00,m4,2022-07-14 12:17:09+10:00,,4r
1545112,2022-07-14 12:17:54.909818+10:00,m4,2022-07-14 12:17:30+10:00,,4r
1545212,2022-07-14 12:18:16.935122+10:00,m4,2022-07-14 12:17:56+10:00,,4r
1545347,2022-07-14 12:18:46.993561+10:00,m4,2022-07-14 12:18:29+10:00,,4r
1545518,2022-07-14 12:19:25.034329+10:00,m6,2022-07-14 12:18:39+10:00,,1r
1545488,2022-07-14 12:19:19.006569+10:00,m4,2022-07-14 12:18:59+10:00,,4r
1545577,2022-07-14 12:19:39.005818+10:00,m4,2022-07-14 12:19:19+10:00,,4r
1545655,2022-07-14 12:19:55.061803+10:00,m4,2022-07-14 12:19:39+10:00,,4r
1545798,2022-07-14 12:20:27.095924+10:00,m4,2022-07-14 12:20:01+10:00,,4r
1546123,2022-07-14 12:21:39.158624+10:00,m6,2022-07-14 12:20:01+10:00,,1r
1546190,2022-07-14 12:21:55.165142+10:00,m4,2022-07-14 12:20:27+10:00,,4r
1546708,2022-07-14 12:23:49.299375+10:00,m6,2022-07-14 12:22:17+10:00,,1r
1546416,2022-07-14 12:22:45.203165+10:00,m4,2022-07-14 12:22:29+10:00,,4r
1546623,2022-07-14 12:23:31.252717+10:00,m4,2022-07-14 12:22:53+10:00,,4r
1546688,2022-07-14 12:23:45.304852+10:00,m4,2022-07-14 12:23:33+10:00,,4r
1546785,2022-07-14 12:24:07.305964+10:00,m4,2022-07-14 12:23:53+10:00,,4r
1547054,2022-07-14 12:25:07.358557+10:00,m4,2022-07-14 12:24:17+10:00,,4r
1547236,2022-07-14 12:25:47.420578+10:00,m5,2022-07-14 12:24:18+10:00,,2r
1546890,2022-07-14 12:24:31.240726+10:00,hue0,2022-07-14 12:24:21+10:00,True,2r
1550599,2022-07-14 12:38:16.208084+10:00,m1,2022-07-14 12:24:25+10:00,,2r
1550606,2022-07-14 12:38:16.252663+10:00,m2,2022-07-14 12:24:25+10:00,,2r
1546934,2022-07-14 12:24:39.351336+10:00,m6,2022-07-14 12:24:26+10:00,,1r
1546966,2022-07-14 12:24:47.346583+10:00,m7,2022-07-14 12:24:28+10:00,,2r
1547214,2022-07-14 12:25:43.317359+10:00,hue0,2022-07-14 12:24:31+10:00,False,2r
1547230,2022-07-14 12:25:45.434650+10:00,m6,2022-07-14 12:24:47+10:00,,1r
1547350,2022-07-14 12:26:13.435413+10:00,m7,2022-07-14 12:24:49+10:00,,2r
1547595,2022-07-14 12:27:07.492997+10:00,m4,2022-07-14 12:25:47+10:00,,4r
1547576,2022-07-14 12:27:03.521866+10:00,m6,2022-07-14 12:26:31+10:00,,1r
1548534,2022-07-14 12:30:35.735260+10:00,m5,2022-07-14 12:26:36+10:00,,n
1547475,2022-07-14 12:26:41.387814+10:00,hue0,2022-07-14 12:26:40+10:00,True,n
1547579,2022-07-14 12:27:03.532081+10:00,m7,2022-07-14 12:26:44+10:00,,1r
1548645,2022-07-14 12:31:01.671727+10:00,hue0,2022-07-14 12:26:50+10:00,False,n
1547688,2022-07-14 12:27:27.539223+10:00,m6,2022-07-14 12:27:03+10:00,,1r
1547721,2022-07-14 12:27:35.531663+10:00,m7,2022-07-14 12:27:16+10:00,,2r
1547805,2022-07-14 12:27:53.591426+10:00,m6,2022-07-14 12:27:29+10:00,,1r
1547891,2022-07-14 12:28:13.569531+10:00,m7,2022-07-14 12:27:37+10:00,,2r
1548309,2022-07-14 12:29:45.688203+10:00,m4,2022-07-14 12:27:40+10:00,,4r
1547905,2022-07-14 12:28:15.597804+10:00,m6,2022-07-14 12:27:54+10:00,,1r
1548076,2022-07-14 12:28:53.638869+10:00,m6,2022-07-14 12:28:33+10:00,,1r
1548179,2022-07-14 12:29:17.637313+10:00,m7,2022-07-14 12:28:40+10:00,,2r
1548167,2022-07-14 12:29:13.733069+10:00,m6,2022-07-14 12:28:54+10:00,,1r
1548284,2022-07-14 12:29:39.688175+10:00,m6,2022-07-14 12:29:14+10:00,,1r
1548391,2022-07-14 12:30:03.714669+10:00,m6,2022-07-14 12:29:41+10:00,,1r
1548359,2022-07-14 12:29:57.690566+10:00,m7,2022-07-14 12:29:43+10:00,,2r
1548586,2022-07-14 12:30:47.743944+10:00,m7,2022-07-14 12:30:04+10:00,,2r
1548903,2022-07-14 12:31:57.825753+10:00,m6,2022-07-14 12:30:23+10:00,,1r
1548701,2022-07-14 12:31:13.785977+10:00,m4,2022-07-14 12:30:31+10:00,,4r
1548864,2022-07-14 12:31:49.809661+10:00,m7,2022-07-14 12:30:48+10:00,,2r
1548818,2022-07-14 12:31:39.786285+10:00,m4,2022-07-14 12:31:15+10:00,,4r
1549009,2022-07-14 12:32:21.850376+10:00,m7,2022-07-14 12:31:50+10:00,,2r
1548963,2022-07-14 12:32:11.821456+10:00,m4,2022-07-14 12:31:52+10:00,,4r
1549061,2022-07-14 12:32:33.838118+10:00,m4,2022-07-14 12:32:13+10:00,,4r
1549123,2022-07-14 12:32:47.862026+10:00,m7,2022-07-14 12:32:22+10:00,,2r
1549517,2022-07-14 12:34:13.976136+10:00,m6,2022-07-14 12:32:33+10:00,,1r
1549134,2022-07-14 12:32:49.861732+10:00,m4,2022-07-14 12:32:34+10:00,,4r
1549578,2022-07-14 12:34:27.977963+10:00,m5,2022-07-14 12:32:46+10:00,,n
1549294,2022-07-14 12:33:25.894829+10:00,m7,2022-07-14 12:32:51+10:00,,2r
1549295,2022-07-14 12:33:25.897061+10:00,m4,2022-07-14 12:32:58+10:00,,4r
1549230,2022-07-14 12:33:11.808497+10:00,hue0,2022-07-14 12:33:03+10:00,True,n
1549509,2022-07-14 12:34:13.877521+10:00,hue0,2022-07-14 12:33:13+10:00,False,n
1549385,2022-07-14 12:33:45.934711+10:00,m4,2022-07-14 12:33:27+10:00,,4r
1549502,2022-07-14 12:34:11.950214+10:00,m7,2022-07-14 12:33:44+10:00,,2r
1549467,2022-07-14 12:34:03.953881+10:00,m4,2022-07-14 12:33:48+10:00,,4r
1549602,2022-07-14 12:34:33.978982+10:00,m4,2022-07-14 12:34:14+10:00,,4r
1549673,2022-07-14 12:34:50.001978+10:00,m7,2022-07-14 12:34:31+10:00,,2r
1550411,2022-07-14 12:37:34.179028+10:00,m4,2022-07-14 12:34:35+10:00,,4r
1549822,2022-07-14 12:35:22.055739+10:00,m6,2022-07-14 12:34:50+10:00,,1r
1549761,2022-07-14 12:35:09.941675+10:00,hue0,2022-07-14 12:35:01+10:00,True,n
1549825,2022-07-14 12:35:24.030621+10:00,m7,2022-07-14 12:35:03+10:00,,2r
1550380,2022-07-14 12:37:26.175726+10:00,m5,2022-07-14 12:35:03+10:00,,n
1550481,2022-07-14 12:37:50.105220+10:00,hue0,2022-07-14 12:35:11+10:00,False,n
1549996,2022-07-14 12:36:02.080400+10:00,m7,2022-07-14 12:35:40+10:00,,2r
1550055,2022-07-14 12:36:14.104313+10:00,m6,2022-07-14 12:35:44+10:00,,1r
1550161,2022-07-14 12:36:38.119778+10:00,m7,2022-07-14 12:36:18+10:00,,2r
1550678,2022-07-14 12:38:32.279228+10:00,m6,2022-07-14 12:36:32+10:00,,1r
1550311,2022-07-14 12:37:12.154648+10:00,m7,2022-07-14 12:36:38+10:00,,2r
1550403,2022-07-14 12:37:32.166984+10:00,m7,2022-07-14 12:37:12+10:00,,2r
1550464,2022-07-14 12:37:46.177414+10:00,m7,2022-07-14 12:37:33+10:00,,2r
1550609,2022-07-14 12:38:18.210910+10:00,m7,2022-07-14 12:37:53+10:00,,2r
1550842,2022-07-14 12:39:10.273533+10:00,m7,2022-07-14 12:38:37+10:00,,2r
