,collected_at,sensor_name,last_update,trigger,annotation
2141923,2022-07-19 11:26:17.564106+10:00,hue0,2022-07-19 11:20:02+10:00,False,n
2140352,2022-07-19 11:20:27.225800+10:00,m4,2022-07-19 11:20:13+10:00,,4r
2140479,2022-07-19 11:20:55.267611+10:00,m4,2022-07-19 11:20:34+10:00,,4r
2140570,2022-07-19 11:21:15.292289+10:00,m4,2022-07-19 11:20:54+10:00,,4r
2140661,2022-07-19 11:21:35.315205+10:00,m4,2022-07-19 11:21:14+10:00,,4r
2140831,2022-07-19 11:22:13.361303+10:00,m4,2022-07-19 11:21:35+10:00,,4r
2140929,2022-07-19 11:22:35.387694+10:00,m4,2022-07-19 11:22:13+10:00,,4r
2141076,2022-07-19 11:23:07.445495+10:00,m4,2022-07-19 11:22:34+10:00,,4r
2141677,2022-07-19 11:25:21.587990+10:00,m4,2022-07-19 11:23:29+10:00,,4r
2141939,2022-07-19 11:26:19.657325+10:00,m4,2022-07-19 11:26:05+10:00,,4r
2142082,2022-07-19 11:26:51.692545+10:00,m4,2022-07-19 11:26:26+10:00,,4r
2142165,2022-07-19 11:27:09.747358+10:00,m4,2022-07-19 11:26:50+10:00,,4r
2142398,2022-07-19 11:28:01.784692+10:00,m4,2022-07-19 11:27:19+10:00,,4r
2142512,2022-07-19 11:28:27.803385+10:00,m4,2022-07-19 11:28:02+10:00,,4r
2142606,2022-07-19 11:28:47.873759+10:00,m4,2022-07-19 11:28:26+10:00,,4r
2142705,2022-07-19 11:29:09.867221+10:00,m4,2022-07-19 11:28:48+10:00,,4r
2142760,2022-07-19 11:29:23.777624+10:00,hue0,2022-07-19 11:29:17+10:00,True,n
2142875,2022-07-19 11:29:47.895663+10:00,m4,2022-07-19 11:29:20+10:00,,4r
2144818,2022-07-19 11:37:00.426480+10:00,m5,2022-07-19 11:29:20+10:00,,n
2144866,2022-07-19 11:37:12.346439+10:00,hue0,2022-07-19 11:29:27+10:00,False,n
2143037,2022-07-19 11:30:23.939815+10:00,m4,2022-07-19 11:30:00+10:00,,4r
2143118,2022-07-19 11:30:41.956920+10:00,m4,2022-07-19 11:30:23+10:00,,4r
2143297,2022-07-19 11:31:22.019505+10:00,m4,2022-07-19 11:30:51+10:00,,4r
2143451,2022-07-19 11:31:56.046886+10:00,m4,2022-07-19 11:31:40+10:00,,4r
2143603,2022-07-19 11:32:30.087329+10:00,m4,2022-07-19 11:32:06+10:00,,4r
2143773,2022-07-19 11:33:08.130122+10:00,m4,2022-07-19 11:32:44+10:00,,4r
2143882,2022-07-19 11:33:32.155478+10:00,m4,2022-07-19 11:33:07+10:00,,4r
2144133,2022-07-19 11:34:28.231624+10:00,m4,2022-07-19 11:33:51+10:00,,4r
2144334,2022-07-19 11:35:12.336298+10:00,m4,2022-07-19 11:34:28+10:00,,4r
2144439,2022-07-19 11:35:36.311370+10:00,m4,2022-07-19 11:35:11+10:00,,4r
2144628,2022-07-19 11:36:18.376045+10:00,m4,2022-07-19 11:35:51+10:00,,4r
2144792,2022-07-19 11:36:54.424133+10:00,m4,2022-07-19 11:36:30+10:00,,4r
2144961,2022-07-19 11:37:32.468017+10:00,m4,2022-07-19 11:37:08+10:00,,4r
2145060,2022-07-19 11:37:54.489857+10:00,m4,2022-07-19 11:37:33+10:00,,4r
2145188,2022-07-19 11:38:22.528304+10:00,m4,2022-07-19 11:37:54+10:00,,4r
2145260,2022-07-19 11:38:38.541169+10:00,m4,2022-07-19 11:38:23+10:00,,4r
2145772,2022-07-19 11:40:32.692973+10:00,m4,2022-07-19 11:38:47+10:00,,4r
2148149,2022-07-19 11:49:21.298456+10:00,m5,2022-07-19 11:40:43+10:00,,2r
2145838,2022-07-19 11:40:48.621677+10:00,hue0,2022-07-19 11:40:48+10:00,True,2r
2145919,2022-07-19 11:41:06.645199+10:00,hue0,2022-07-19 11:40:58+10:00,True,2r
2154519,2022-07-19 12:12:58.955780+10:00,m2,2022-07-19 11:41:00+10:00,,2r
2154506,2022-07-19 12:12:56.922820+10:00,m1,2022-07-19 11:41:01+10:00,,2r
2146086,2022-07-19 11:41:42.769491+10:00,m6,2022-07-19 11:41:02+10:00,,2r
2145984,2022-07-19 11:41:20.761094+10:00,m7,2022-07-19 11:41:05+10:00,,2r
2148412,2022-07-19 11:50:21.277576+10:00,hue0,2022-07-19 11:41:08+10:00,False,2r
2146041,2022-07-19 11:41:32.760128+10:00,m4,2022-07-19 11:41:09+10:00,,4r
2146112,2022-07-19 11:41:48.769531+10:00,m7,2022-07-19 11:41:29+10:00,,2r
2146133,2022-07-19 11:41:52.782525+10:00,m4,2022-07-19 11:41:31+10:00,,4r
2146202,2022-07-19 11:42:08.797664+10:00,m7,2022-07-19 11:41:50+10:00,,2r
2146224,2022-07-19 11:42:12.835728+10:00,m4,2022-07-19 11:41:51+10:00,,4r
2146697,2022-07-19 11:43:58.918738+10:00,m6,2022-07-19 11:42:09+10:00,,2r
2146372,2022-07-19 11:42:46.842307+10:00,m7,2022-07-19 11:42:10+10:00,,2r
2146295,2022-07-19 11:42:28.826919+10:00,m4,2022-07-19 11:42:13+10:00,,4r
2146429,2022-07-19 11:42:58.855910+10:00,m4,2022-07-19 11:42:39+10:00,,4r
2146519,2022-07-19 11:43:18.876326+10:00,m4,2022-07-19 11:42:59+10:00,,4r
2146593,2022-07-19 11:43:34.951833+10:00,m7,2022-07-19 11:43:16+10:00,,2r
2146637,2022-07-19 11:43:44.934845+10:00,m4,2022-07-19 11:43:29+10:00,,4r
2146733,2022-07-19 11:44:06.921928+10:00,m7,2022-07-19 11:43:36+10:00,,2r
2146773,2022-07-19 11:44:14.973827+10:00,m4,2022-07-19 11:43:49+10:00,,4r
2146862,2022-07-19 11:44:34.962775+10:00,m4,2022-07-19 11:44:14+10:00,,4r
2146929,2022-07-19 11:44:50.969802+10:00,m7,2022-07-19 11:44:27+10:00,,2r
2146978,2022-07-19 11:45:00.986416+10:00,m4,2022-07-19 11:44:35+10:00,,4r
2147076,2022-07-19 11:45:23.020352+10:00,m7,2022-07-19 11:44:52+10:00,,2r
2154598,2022-07-19 12:13:16.951542+10:00,m6,2022-07-19 11:44:54+10:00,,2r
2147169,2022-07-19 11:45:43.068293+10:00,m4,2022-07-19 11:45:18+10:00,,4r
2147267,2022-07-19 11:46:05.097809+10:00,m4,2022-07-19 11:45:43+10:00,,4r
2147264,2022-07-19 11:46:05.095947+10:00,m7,2022-07-19 11:45:48+10:00,,2r
2147354,2022-07-19 11:46:25.104324+10:00,m4,2022-07-19 11:46:04+10:00,,4r
2147336,2022-07-19 11:46:21.082430+10:00,m7,2022-07-19 11:46:11+10:00,,2r
2147455,2022-07-19 11:46:47.144982+10:00,m4,2022-07-19 11:46:24+10:00,,4r
2147479,2022-07-19 11:46:53.141935+10:00,m7,2022-07-19 11:46:31+10:00,,2r
2147516,2022-07-19 11:47:01.133106+10:00,m4,2022-07-19 11:46:46+10:00,,4r
2147588,2022-07-19 11:47:17.169102+10:00,m7,2022-07-19 11:46:54+10:00,,2r
2147644,2022-07-19 11:47:29.175515+10:00,m4,2022-07-19 11:47:08+10:00,,4r
2147690,2022-07-19 11:47:39.204363+10:00,m7,2022-07-19 11:47:19+10:00,,2r
2147734,2022-07-19 11:47:49.179483+10:00,m4,2022-07-19 11:47:28+10:00,,4r
2147823,2022-07-19 11:48:09.209522+10:00,m7,2022-07-19 11:47:39+10:00,,2r
2147949,2022-07-19 11:48:37.236544+10:00,m4,2022-07-19 11:47:48+10:00,,4r
2147982,2022-07-19 11:48:45.235425+10:00,m7,2022-07-19 11:48:09+10:00,,2r
2148033,2022-07-19 11:48:55.260198+10:00,m4,2022-07-19 11:48:37+10:00,,4r
2148103,2022-07-19 11:49:11.281129+10:00,m7,2022-07-19 11:48:46+10:00,,2r
2148202,2022-07-19 11:49:33.305902+10:00,m4,2022-07-19 11:49:02+10:00,,4r
2148353,2022-07-19 11:50:07.344587+10:00,m7,2022-07-19 11:49:25+10:00,,2r
2148309,2022-07-19 11:49:57.339275+10:00,m4,2022-07-19 11:49:33+10:00,,4r
2148410,2022-07-19 11:50:19.365454+10:00,m4,2022-07-19 11:49:58+10:00,,4r
2148579,2022-07-19 11:50:57.407071+10:00,m4,2022-07-19 11:50:29+10:00,,4r
2148604,2022-07-19 11:51:03.408276+10:00,m7,2022-07-19 11:50:40+10:00,,2r
2148688,2022-07-19 11:51:21.441869+10:00,m4,2022-07-19 11:50:56+10:00,,4r
2148785,2022-07-19 11:51:43.451376+10:00,m7,2022-07-19 11:51:16+10:00,,2r
2148876,2022-07-19 11:52:03.481207+10:00,m4,2022-07-19 11:51:37+10:00,,4r
2149104,2022-07-19 11:52:53.570070+10:00,m7,2022-07-19 11:51:57+10:00,,2r
2149021,2022-07-19 11:52:35.517310+10:00,m4,2022-07-19 11:52:05+10:00,,4r
2149111,2022-07-19 11:52:55.546771+10:00,m4,2022-07-19 11:52:36+10:00,,4r
2149254,2022-07-19 11:53:27.582404+10:00,m4,2022-07-19 11:53:07+10:00,,4r
2149837,2022-07-19 11:55:37.748232+10:00,m7,2022-07-19 11:53:13+10:00,,2r
2149388,2022-07-19 11:53:57.630401+10:00,m4,2022-07-19 11:53:27+10:00,,4r
2149350,2022-07-19 11:53:49.608764+10:00,m8,2022-07-19 11:53:28+10:00,,4r
2149285,2022-07-19 11:53:35.504889+10:00,hue0,2022-07-19 11:53:34+10:00,True,n
2149535,2022-07-19 11:54:29.672735+10:00,m5,2022-07-19 11:53:38+10:00,,4r
2149375,2022-07-19 11:53:55.533832+10:00,hue0,2022-07-19 11:53:44+10:00,False,n
2149384,2022-07-19 11:53:57.537873+10:00,hue0,2022-07-19 11:53:56+10:00,True,n
2149498,2022-07-19 11:54:21.654898+10:00,m8,2022-07-19 11:53:56+10:00,,4r
2149463,2022-07-19 11:54:13.653644+10:00,m4,2022-07-19 11:53:57+10:00,,4r
2149510,2022-07-19 11:54:25.573863+10:00,hue0,2022-07-19 11:54:06+10:00,False,n
2149624,2022-07-19 11:54:49.699454+10:00,m4,2022-07-19 11:54:18+10:00,,4r
2149589,2022-07-19 11:54:41.699140+10:00,m8,2022-07-19 11:54:22+10:00,,4r
2149546,2022-07-19 11:54:33.582260+10:00,hue0,2022-07-19 11:54:26+10:00,True,n
2150111,2022-07-19 11:56:37.826605+10:00,m5,2022-07-19 11:54:30+10:00,,4r
2149564,2022-07-19 11:54:37.589113+10:00,hue0,2022-07-19 11:54:36+10:00,False,n
2155904,2022-07-19 12:18:07.274319+10:00,m8,2022-07-19 11:54:49+10:00,,4r
2149654,2022-07-19 11:54:57.615841+10:00,hue0,2022-07-19 11:54:50+10:00,True,n
2149724,2022-07-19 11:55:11.722611+10:00,m4,2022-07-19 11:54:50+10:00,,4r
2150221,2022-07-19 11:57:03.761411+10:00,hue0,2022-07-19 11:55:00+10:00,False,n
2149812,2022-07-19 11:55:31.741890+10:00,m4,2022-07-19 11:55:10+10:00,,4r
2150003,2022-07-19 11:56:13.793267+10:00,m4,2022-07-19 11:55:41+10:00,,4r
2150165,2022-07-19 11:56:49.857894+10:00,m4,2022-07-19 11:56:36+10:00,,4r
2150252,2022-07-19 11:57:09.853087+10:00,m7,2022-07-19 11:56:51+10:00,,2r
2150445,2022-07-19 11:57:51.908853+10:00,m4,2022-07-19 11:56:57+10:00,,4r
2150414,2022-07-19 11:57:45.895339+10:00,m7,2022-07-19 11:57:20+10:00,,2r
2150507,2022-07-19 11:58:05.925804+10:00,m5,2022-07-19 11:57:42+10:00,,n
2150476,2022-07-19 11:57:59.902665+10:00,m7,2022-07-19 11:57:46+10:00,,2r
2150491,2022-07-19 11:58:03.821399+10:00,hue0,2022-07-19 11:57:49+10:00,True,n
2150593,2022-07-19 11:58:25.928340+10:00,m7,2022-07-19 11:58:06+10:00,,2r
2155477,2022-07-19 12:16:33.081587+10:00,hue0,2022-07-19 11:58:12+10:00,False,n
2155547,2022-07-19 12:16:47.217250+10:00,m5,2022-07-19 11:58:13+10:00,,n
2150685,2022-07-19 11:58:45.961261+10:00,m7,2022-07-19 11:58:26+10:00,,2r
2150732,2022-07-19 11:58:55.966902+10:00,m4,2022-07-19 11:58:34+10:00,,4r
2150737,2022-07-19 11:58:57.961876+10:00,m7,2022-07-19 11:58:47+10:00,,2r
2150864,2022-07-19 11:59:25.988066+10:00,m7,2022-07-19 11:59:07+10:00,,2r
2150945,2022-07-19 11:59:44.021442+10:00,m4,2022-07-19 11:59:10+10:00,,4r
2151032,2022-07-19 12:00:04.026069+10:00,m7,2022-07-19 11:59:35+10:00,,2r
2151152,2022-07-19 12:00:30.063549+10:00,m7,2022-07-19 12:00:05+10:00,,2r
2151190,2022-07-19 12:00:38.075373+10:00,m4,2022-07-19 12:00:07+10:00,,4r
2151315,2022-07-19 12:01:06.119036+10:00,m7,2022-07-19 12:00:46+10:00,,2r
2151363,2022-07-19 12:01:16.187335+10:00,m4,2022-07-19 12:00:53+10:00,,4r
2151403,2022-07-19 12:01:26.129852+10:00,m7,2022-07-19 12:01:06+10:00,,2r
2151468,2022-07-19 12:01:40.142492+10:00,m4,2022-07-19 12:01:15+10:00,,4r
2151521,2022-07-19 12:01:52.150969+10:00,m7,2022-07-19 12:01:26+10:00,,2r
2151568,2022-07-19 12:02:02.170765+10:00,m4,2022-07-19 12:01:39+10:00,,4r
2151696,2022-07-19 12:02:30.226134+10:00,m4,2022-07-19 12:02:02+10:00,,4r
2151700,2022-07-19 12:02:32.206543+10:00,m7,2022-07-19 12:02:11+10:00,,2r
2151785,2022-07-19 12:02:50.236812+10:00,m4,2022-07-19 12:02:30+10:00,,4r
2151790,2022-07-19 12:02:52.227617+10:00,m7,2022-07-19 12:02:32+10:00,,2r
2151858,2022-07-19 12:03:06.255276+10:00,m4,2022-07-19 12:02:50+10:00,,4r
2151891,2022-07-19 12:03:14.260429+10:00,m7,2022-07-19 12:02:52+10:00,,2r
2152080,2022-07-19 12:03:56.312931+10:00,m4,2022-07-19 12:03:14+10:00,,4r
2152105,2022-07-19 12:04:02.311029+10:00,m7,2022-07-19 12:03:29+10:00,,2r
2152195,2022-07-19 12:04:22.335584+10:00,m7,2022-07-19 12:04:02+10:00,,2r
2152259,2022-07-19 12:04:36.354966+10:00,m7,2022-07-19 12:04:22+10:00,,2r
2152307,2022-07-19 12:04:46.391056+10:00,m4,2022-07-19 12:04:26+10:00,,4r
2152375,2022-07-19 12:05:02.396662+10:00,m7,2022-07-19 12:04:43+10:00,,2r
2152451,2022-07-19 12:05:18.438214+10:00,m4,2022-07-19 12:04:46+10:00,,4r
2152466,2022-07-19 12:05:22.418343+10:00,m7,2022-07-19 12:05:03+10:00,,2r
2152636,2022-07-19 12:06:00.463573+10:00,m7,2022-07-19 12:05:33+10:00,,2r
2152645,2022-07-19 12:06:02.473786+10:00,m4,2022-07-19 12:05:39+10:00,,4r
2152873,2022-07-19 12:06:52.545121+10:00,m7,2022-07-19 12:06:14+10:00,,2r
2152782,2022-07-19 12:06:32.507269+10:00,m4,2022-07-19 12:06:15+10:00,,4r
2152910,2022-07-19 12:07:00.545710+10:00,m4,2022-07-19 12:06:40+10:00,,4r
2153001,2022-07-19 12:07:20.577663+10:00,m4,2022-07-19 12:07:00+10:00,,4r
2153100,2022-07-19 12:07:42.595631+10:00,m7,2022-07-19 12:07:18+10:00,,2r
2153158,2022-07-19 12:07:56.586249+10:00,m4,2022-07-19 12:07:21+10:00,,4r
2153267,2022-07-19 12:08:20.607897+10:00,m7,2022-07-19 12:07:56+10:00,,2r
2153224,2022-07-19 12:08:10.604518+10:00,m4,2022-07-19 12:07:56+10:00,,4r
2153414,2022-07-19 12:08:52.684271+10:00,m4,2022-07-19 12:08:17+10:00,,4r
2153411,2022-07-19 12:08:52.648169+10:00,m7,2022-07-19 12:08:31+10:00,,2r
2153555,2022-07-19 12:09:24.697040+10:00,m7,2022-07-19 12:08:53+10:00,,2r
2153495,2022-07-19 12:09:10.680052+10:00,m4,2022-07-19 12:08:53+10:00,,4r
2153674,2022-07-19 12:09:50.736762+10:00,m4,2022-07-19 12:09:21+10:00,,4r
2153653,2022-07-19 12:09:46.719980+10:00,m7,2022-07-19 12:09:25+10:00,,2r
2154051,2022-07-19 12:11:14.812725+10:00,m7,2022-07-19 12:10:02+10:00,,2r
2153869,2022-07-19 12:10:34.775112+10:00,m4,2022-07-19 12:10:09+10:00,,4r
2154080,2022-07-19 12:11:20.844250+10:00,m4,2022-07-19 12:10:52+10:00,,4r
2154197,2022-07-19 12:11:46.852386+10:00,m4,2022-07-19 12:11:20+10:00,,4r
2154319,2022-07-19 12:12:14.881364+10:00,m7,2022-07-19 12:11:44+10:00,,2r
2154395,2022-07-19 12:12:30.902288+10:00,m4,2022-07-19 12:12:07+10:00,,4r
2154450,2022-07-19 12:12:42.954332+10:00,m7,2022-07-19 12:12:15+10:00,,2r
2154603,2022-07-19 12:13:16.963172+10:00,m4,2022-07-19 12:12:30+10:00,,4r
2154527,2022-07-19 12:13:00.936692+10:00,m7,2022-07-19 12:12:44+10:00,,2r
2154752,2022-07-19 12:13:50.998242+10:00,m7,2022-07-19 12:13:11+10:00,,2r
2154842,2022-07-19 12:14:11.023536+10:00,m7,2022-07-19 12:13:50+10:00,,2r
2154846,2022-07-19 12:14:11.034568+10:00,m4,2022-07-19 12:13:51+10:00,,4r
2154915,2022-07-19 12:14:27.049465+10:00,m4,2022-07-19 12:14:11+10:00,,4r
2155022,2022-07-19 12:14:51.111143+10:00,m7,2022-07-19 12:14:11+10:00,,2r
2155024,2022-07-19 12:14:51.122639+10:00,m4,2022-07-19 12:14:32+10:00,,4r
2155124,2022-07-19 12:15:13.113600+10:00,m4,2022-07-19 12:14:53+10:00,,4r
2155211,2022-07-19 12:15:33.124366+10:00,m4,2022-07-19 12:15:13+10:00,,4r
2155265,2022-07-19 12:15:45.151937+10:00,m7,2022-07-19 12:15:22+10:00,,2r
2155337,2022-07-19 12:16:01.166471+10:00,m4,2022-07-19 12:15:41+10:00,,4r
2155383,2022-07-19 12:16:11.168973+10:00,m7,2022-07-19 12:15:57+10:00,,2r
2155428,2022-07-19 12:16:21.171799+10:00,m4,2022-07-19 12:16:01+10:00,,4r
2155516,2022-07-19 12:16:41.179933+10:00,m7,2022-07-19 12:16:17+10:00,,2r
2155529,2022-07-19 12:16:43.194022+10:00,m4,2022-07-19 12:16:23+10:00,,4r
2155627,2022-07-19 12:17:05.209196+10:00,m4,2022-07-19 12:16:43+10:00,,4r
2155706,2022-07-19 12:17:23.219691+10:00,m7,2022-07-19 12:16:43+10:00,,2r
2155710,2022-07-19 12:17:23.263263+10:00,m4,2022-07-19 12:17:04+10:00,,4r
2155852,2022-07-19 12:17:55.268714+10:00,m4,2022-07-19 12:17:31+10:00,,4r
2155903,2022-07-19 12:18:07.273854+10:00,m7,2022-07-19 12:17:50+10:00,,2r
2155942,2022-07-19 12:18:15.292030+10:00,m4,2022-07-19 12:17:56+10:00,,4r
2156005,2022-07-19 12:18:29.322019+10:00,m7,2022-07-19 12:18:15+10:00,,2r
2156013,2022-07-19 12:18:31.314466+10:00,m4,2022-07-19 12:18:16+10:00,,4r
2156120,2022-07-19 12:18:55.330766+10:00,m7,2022-07-19 12:18:35+10:00,,2r
2156205,2022-07-19 12:19:13.376965+10:00,m4,2022-07-19 12:18:38+10:00,,4r
2156222,2022-07-19 12:19:17.363453+10:00,m7,2022-07-19 12:18:56+10:00,,2r
2156267,2022-07-19 12:19:27.376018+10:00,m4,2022-07-19 12:19:12+10:00,,4r
2156351,2022-07-19 12:19:47.402881+10:00,m7,2022-07-19 12:19:30+10:00,,2r
2156392,2022-07-19 12:19:55.418679+10:00,m4,2022-07-19 12:19:33+10:00,,4r
2156510,2022-07-19 12:20:21.477119+10:00,m4,2022-07-19 12:19:55+10:00,,4r
