,collected_at,sensor_name,last_update,trigger,annotation
2530120,2022-07-21 11:25:43.244310+10:00,hue0,2022-07-21 11:25:35+10:00,True,n
2531684,2022-07-21 11:31:29.764821+10:00,m5,2022-07-21 11:25:43+10:00,,n
2530192,2022-07-21 11:25:59.261989+10:00,hue0,2022-07-21 11:25:45+10:00,False,n
2530307,2022-07-21 11:26:23.389147+10:00,m4,2022-07-21 11:25:47+10:00,,4r
2530282,2022-07-21 11:26:19.284364+10:00,hue0,2022-07-21 11:26:00+10:00,True,n
2531749,2022-07-21 11:31:45.664351+10:00,hue0,2022-07-21 11:26:28+10:00,False,n
2530488,2022-07-21 11:27:03.574598+10:00,m4,2022-07-21 11:26:42+10:00,,4r
2530668,2022-07-21 11:27:43.489285+10:00,m4,2022-07-21 11:27:16+10:00,,4r
2530758,2022-07-21 11:28:03.665527+10:00,m4,2022-07-21 11:27:42+10:00,,4r
2531009,2022-07-21 11:28:59.611571+10:00,m4,2022-07-21 11:28:11+10:00,,4r
2531242,2022-07-21 11:29:51.632828+10:00,m4,2022-07-21 11:29:35+10:00,,4r
2531370,2022-07-21 11:30:19.667189+10:00,m4,2022-07-21 11:29:56+10:00,,4r
2531475,2022-07-21 11:30:43.712934+10:00,m4,2022-07-21 11:30:18+10:00,,4r
2532080,2022-07-21 11:32:57.850660+10:00,m4,2022-07-21 11:30:41+10:00,,4r
2532889,2022-07-21 11:35:58.039340+10:00,m4,2022-07-21 11:33:45+10:00,,4r
2535915,2022-07-21 11:47:10.861576+10:00,m5,2022-07-21 11:34:11+10:00,,n
2536983,2022-07-21 11:51:09.083328+10:00,m3,2022-07-21 11:34:15+10:00,,n
2532460,2022-07-21 11:34:23.839918+10:00,hue0,2022-07-21 11:34:17+10:00,True,n
2532518,2022-07-21 11:34:35.939487+10:00,m2,2022-07-21 11:34:20+10:00,,n
2536033,2022-07-21 11:47:38.763643+10:00,hue0,2022-07-21 11:34:27+10:00,False,n
2533219,2022-07-21 11:37:12.110311+10:00,m2,2022-07-21 11:34:41+10:00,,n
2533717,2022-07-21 11:39:02.263499+10:00,m4,2022-07-21 11:37:02+10:00,,4r
2533678,2022-07-21 11:38:54.226617+10:00,m2,2022-07-21 11:38:32+10:00,,n
2533822,2022-07-21 11:39:26.262080+10:00,m2,2022-07-21 11:39:05+10:00,,n
2533956,2022-07-21 11:39:56.336809+10:00,m2,2022-07-21 11:39:25+10:00,,n
2534069,2022-07-21 11:40:20.344942+10:00,m4,2022-07-21 11:39:45+10:00,,4r
2534047,2022-07-21 11:40:16.329661+10:00,m2,2022-07-21 11:39:54+10:00,,n
2534200,2022-07-21 11:40:50.370895+10:00,m2,2022-07-21 11:40:29+10:00,,n
2534789,2022-07-21 11:43:00.557019+10:00,m4,2022-07-21 11:40:40+10:00,,4r
2535001,2022-07-21 11:43:48.579026+10:00,m2,2022-07-21 11:40:49+10:00,,n
2535256,2022-07-21 11:44:44.662761+10:00,m4,2022-07-21 11:44:11+10:00,,4r
2535491,2022-07-21 11:45:36.726183+10:00,m4,2022-07-21 11:45:00+10:00,,4r
2535694,2022-07-21 11:46:22.753048+10:00,m2,2022-07-21 11:45:21+10:00,,n
2535662,2022-07-21 11:46:14.767649+10:00,m4,2022-07-21 11:45:54+10:00,,4r
2535824,2022-07-21 11:46:50.801020+10:00,m4,2022-07-21 11:46:23+10:00,,4r
2535857,2022-07-21 11:46:58.811792+10:00,m2,2022-07-21 11:46:41+10:00,,n
2535969,2022-07-21 11:47:22.845198+10:00,m4,2022-07-21 11:47:00+10:00,,4r
2535982,2022-07-21 11:47:26.825729+10:00,m2,2022-07-21 11:47:03+10:00,,n
2536122,2022-07-21 11:47:56.884126+10:00,m4,2022-07-21 11:47:22+10:00,,4r
2536054,2022-07-21 11:47:42.849509+10:00,m2,2022-07-21 11:47:26+10:00,,n
2536730,2022-07-21 11:50:13.019292+10:00,m2,2022-07-21 11:47:48+10:00,,n
2536212,2022-07-21 11:48:16.940960+10:00,m4,2022-07-21 11:47:55+10:00,,4r
2536274,2022-07-21 11:48:30.928810+10:00,m4,2022-07-21 11:48:16+10:00,,4r
2536416,2022-07-21 11:49:02.959967+10:00,m4,2022-07-21 11:48:37+10:00,,4r
2536517,2022-07-21 11:49:24.989829+10:00,m4,2022-07-21 11:49:01+10:00,,4r
2536680,2022-07-21 11:50:01.033763+10:00,m4,2022-07-21 11:49:39+10:00,,4r
2536769,2022-07-21 11:50:21.043566+10:00,m4,2022-07-21 11:49:59+10:00,,4r
2536832,2022-07-21 11:50:35.059752+10:00,m4,2022-07-21 11:50:20+10:00,,4r
2536958,2022-07-21 11:51:03.090288+10:00,m4,2022-07-21 11:50:40+10:00,,4r
2537030,2022-07-21 11:51:19.127920+10:00,m4,2022-07-21 11:51:02+10:00,,4r
2537089,2022-07-21 11:51:33.106205+10:00,m2,2022-07-21 11:51:02+10:00,,n
2537130,2022-07-21 11:51:41.135579+10:00,m4,2022-07-21 11:51:23+10:00,,4r
2537291,2022-07-21 11:52:17.159010+10:00,m4,2022-07-21 11:51:47+10:00,,4r
2537468,2022-07-21 11:52:57.190648+10:00,m2,2022-07-21 11:51:49+10:00,,n
2537470,2022-07-21 11:52:57.203417+10:00,m4,2022-07-21 11:52:33+10:00,,4r
2537614,2022-07-21 11:53:29.235651+10:00,m4,2022-07-21 11:53:07+10:00,,4r
2537737,2022-07-21 11:53:57.254483+10:00,m2,2022-07-21 11:53:20+10:00,,n
2537678,2022-07-21 11:53:43.251901+10:00,m4,2022-07-21 11:53:28+10:00,,4r
2537822,2022-07-21 11:54:15.293727+10:00,m5,2022-07-21 11:53:46+10:00,,2r
2537813,2022-07-21 11:54:13.286053+10:00,m4,2022-07-21 11:53:48+10:00,,4r
2537752,2022-07-21 11:54:01.177070+10:00,hue0,2022-07-21 11:53:53+10:00,True,2r
2537808,2022-07-21 11:54:13.267603+10:00,m1,2022-07-21 11:53:53+10:00,,2r
2537798,2022-07-21 11:54:11.259457+10:00,m6,2022-07-21 11:53:54+10:00,,2r
2537802,2022-07-21 11:54:11.274977+10:00,m7,2022-07-21 11:53:56+10:00,,2r
2537833,2022-07-21 11:54:19.197004+10:00,hue0,2022-07-21 11:54:02+10:00,False,2r
2537904,2022-07-21 11:54:33.328587+10:00,m4,2022-07-21 11:54:12+10:00,,4r
2543639,2022-07-21 12:15:50.698931+10:00,m6,2022-07-21 11:54:17+10:00,,2r
2543751,2022-07-21 12:16:14.739934+10:00,m7,2022-07-21 11:54:18+10:00,,2r
2541947,2022-07-21 12:09:34.271766+10:00,m1,2022-07-21 11:54:19+10:00,,2r
2538556,2022-07-21 11:56:59.466052+10:00,m2,2022-07-21 11:54:20+10:00,,2r
2537905,2022-07-21 11:54:35.214380+10:00,hue0,2022-07-21 11:54:27+10:00,True,2r
2538828,2022-07-21 11:57:59.550900+10:00,m5,2022-07-21 11:54:29+10:00,,2r
2537967,2022-07-21 11:54:47.325763+10:00,m4,2022-07-21 11:54:32+10:00,,4r
2538796,2022-07-21 11:57:53.442352+10:00,hue0,2022-07-21 11:54:37+10:00,False,2r
2538092,2022-07-21 11:55:15.355395+10:00,m4,2022-07-21 11:54:53+10:00,,4r
2538200,2022-07-21 11:55:39.384350+10:00,m4,2022-07-21 11:55:13+10:00,,4r
2538246,2022-07-21 11:55:49.407264+10:00,m4,2022-07-21 11:55:37+10:00,,4r
2538371,2022-07-21 11:56:17.435631+10:00,m4,2022-07-21 11:55:58+10:00,,4r
2539281,2022-07-21 11:59:39.669089+10:00,m4,2022-07-21 11:56:22+10:00,,4r
2539025,2022-07-21 11:58:43.583894+10:00,m2,2022-07-21 11:58:22+10:00,,4r
2539609,2022-07-21 12:00:53.733959+10:00,m2,2022-07-21 11:58:54+10:00,,n
2539765,2022-07-21 12:01:27.795023+10:00,m3,2022-07-21 11:59:27+10:00,,n
2539273,2022-07-21 11:59:39.561819+10:00,hue0,2022-07-21 11:59:30+10:00,True,n
2539523,2022-07-21 12:00:33.726603+10:00,m5,2022-07-21 11:59:31+10:00,,n
2539471,2022-07-21 12:00:23.617632+10:00,hue0,2022-07-21 11:59:40+10:00,False,n
2539793,2022-07-21 12:01:33.797318+10:00,m5,2022-07-21 12:00:54+10:00,,n
2539669,2022-07-21 12:01:07.665578+10:00,hue0,2022-07-21 12:01:01+10:00,True,n
2539894,2022-07-21 12:01:57.721544+10:00,hue0,2022-07-21 12:01:11+10:00,False,n
2539901,2022-07-21 12:01:57.821567+10:00,m4,2022-07-21 12:01:24+10:00,,4r
2539897,2022-07-21 12:01:57.803520+10:00,m2,2022-07-21 12:01:34+10:00,,n
2542633,2022-07-21 12:12:06.443805+10:00,m2,2022-07-21 12:01:55+10:00,,n
2539903,2022-07-21 12:01:59.723888+10:00,hue0,2022-07-21 12:01:59+10:00,True,n
2539992,2022-07-21 12:02:17.876312+10:00,m5,2022-07-21 12:02:01+10:00,,n
2540045,2022-07-21 12:02:29.854041+10:00,m4,2022-07-21 12:02:08+10:00,,4r
2539993,2022-07-21 12:02:19.744777+10:00,hue0,2022-07-21 12:02:09+10:00,False,n
2540718,2022-07-21 12:05:00.006402+10:00,m3,2022-07-21 12:02:21+10:00,,n
2540260,2022-07-21 12:03:17.896312+10:00,m5,2022-07-21 12:02:24+10:00,,n
2540020,2022-07-21 12:02:25.748544+10:00,hue0,2022-07-21 12:02:24+10:00,True,n
2540118,2022-07-21 12:02:45.868754+10:00,m4,2022-07-21 12:02:28+10:00,,4r
2540335,2022-07-21 12:03:35.818144+10:00,hue0,2022-07-21 12:02:34+10:00,False,n
2540217,2022-07-21 12:03:07.884319+10:00,m4,2022-07-21 12:02:48+10:00,,4r
2540370,2022-07-21 12:03:41.926768+10:00,m4,2022-07-21 12:03:25+10:00,,4r
2540459,2022-07-21 12:04:01.958322+10:00,m4,2022-07-21 12:03:45+10:00,,4r
2540505,2022-07-21 12:04:11.959339+10:00,m5,2022-07-21 12:03:56+10:00,,n
2540479,2022-07-21 12:04:07.852948+10:00,hue0,2022-07-21 12:04:02+10:00,True,n
2540584,2022-07-21 12:04:29.971482+10:00,m4,2022-07-21 12:04:09+10:00,,4r
2540497,2022-07-21 12:04:11.865112+10:00,hue0,2022-07-21 12:04:12+10:00,False,n
2540533,2022-07-21 12:04:19.865622+10:00,hue0,2022-07-21 12:04:13+10:00,True,n
2540666,2022-07-21 12:04:47.991255+10:00,m5,2022-07-21 12:04:16+10:00,,n
2540749,2022-07-21 12:05:07.914550+10:00,hue0,2022-07-21 12:04:23+10:00,False,n
2540784,2022-07-21 12:05:14.017373+10:00,m4,2022-07-21 12:04:30+10:00,,4r
2540820,2022-07-21 12:05:22.036488+10:00,m5,2022-07-21 12:05:00+10:00,,n
2541240,2022-07-21 12:06:56.120557+10:00,m5,2022-07-21 12:05:37+10:00,,n
2541117,2022-07-21 12:06:28.094478+10:00,m4,2022-07-21 12:05:45+10:00,,4r
2540947,2022-07-21 12:05:51.956126+10:00,hue0,2022-07-21 12:05:46+10:00,True,n
2541493,2022-07-21 12:07:52.168381+10:00,m3,2022-07-21 12:05:53+10:00,,n
2540965,2022-07-21 12:05:55.960270+10:00,hue0,2022-07-21 12:05:56+10:00,False,n
2540974,2022-07-21 12:05:57.961826+10:00,hue0,2022-07-21 12:05:57+10:00,True,n
2541226,2022-07-21 12:06:54.020947+10:00,hue0,2022-07-21 12:06:06+10:00,False,n
2541341,2022-07-21 12:07:18.144362+10:00,m4,2022-07-21 12:06:59+10:00,,4r
2542780,2022-07-21 12:12:38.496384+10:00,m5,2022-07-21 12:07:23+10:00,,n
2541468,2022-07-21 12:07:46.209264+10:00,m4,2022-07-21 12:07:24+10:00,,4r
2541442,2022-07-21 12:07:42.066805+10:00,hue0,2022-07-21 12:07:33+10:00,True,n
2541541,2022-07-21 12:08:04.090878+10:00,hue0,2022-07-21 12:07:43+10:00,False,n
2541548,2022-07-21 12:08:04.212897+10:00,m4,2022-07-21 12:07:45+10:00,,4r
2541656,2022-07-21 12:08:28.213739+10:00,m4,2022-07-21 12:08:05+10:00,,4r
2541649,2022-07-21 12:08:28.118356+10:00,hue0,2022-07-21 12:08:19+10:00,True,n
2541703,2022-07-21 12:08:40.127311+10:00,hue0,2022-07-21 12:08:29+10:00,False,n
2541837,2022-07-21 12:09:08.257636+10:00,m4,2022-07-21 12:08:43+10:00,,4r
2541730,2022-07-21 12:08:46.133731+10:00,hue0,2022-07-21 12:08:44+10:00,True,n
2541852,2022-07-21 12:09:12.254881+10:00,m3,2022-07-21 12:08:52+10:00,,n
2541919,2022-07-21 12:09:28.180761+10:00,hue0,2022-07-21 12:08:55+10:00,True,n
2541900,2022-07-21 12:09:22.273483+10:00,m4,2022-07-21 12:09:06+10:00,,4r
2542697,2022-07-21 12:12:20.468675+10:00,m3,2022-07-21 12:09:18+10:00,,n
2542017,2022-07-21 12:09:48.300213+10:00,m4,2022-07-21 12:09:26+10:00,,4r
2542720,2022-07-21 12:12:26.388026+10:00,hue0,2022-07-21 12:09:31+10:00,False,n
2542107,2022-07-21 12:10:08.325258+10:00,m4,2022-07-21 12:09:47+10:00,,4r
2542224,2022-07-21 12:10:34.382488+10:00,m4,2022-07-21 12:10:08+10:00,,4r
2542403,2022-07-21 12:11:14.400722+10:00,m4,2022-07-21 12:10:48+10:00,,4r
2542512,2022-07-21 12:11:38.429825+10:00,m4,2022-07-21 12:11:14+10:00,,4r
2542629,2022-07-21 12:12:04.475196+10:00,m4,2022-07-21 12:11:37+10:00,,4r
2542699,2022-07-21 12:12:20.477455+10:00,m4,2022-07-21 12:12:03+10:00,,4r
2542854,2022-07-21 12:12:54.519521+10:00,m4,2022-07-21 12:12:30+10:00,,4r
2542933,2022-07-21 12:13:12.548913+10:00,m4,2022-07-21 12:12:53+10:00,,4r
2543070,2022-07-21 12:13:42.573286+10:00,m4,2022-07-21 12:13:21+10:00,,4r
2543150,2022-07-21 12:14:00.594448+10:00,m4,2022-07-21 12:13:41+10:00,,4r
2543400,2022-07-21 12:14:56.642589+10:00,m3,2022-07-21 12:13:57+10:00,,n
2543179,2022-07-21 12:14:08.503942+10:00,hue0,2022-07-21 12:13:58+10:00,True,n
2543314,2022-07-21 12:14:38.537895+10:00,hue0,2022-07-21 12:14:08+10:00,False,n
2543321,2022-07-21 12:14:38.646988+10:00,m4,2022-07-21 12:14:12+10:00,,4r
2544337,2022-07-21 12:18:24.888261+10:00,m4,2022-07-21 12:14:38+10:00,,4r
2544499,2022-07-21 12:19:00.920429+10:00,m8,2022-07-21 12:14:49+10:00,,4r
2543485,2022-07-21 12:15:16.581926+10:00,hue0,2022-07-21 12:15:02+10:00,True,n
2543700,2022-07-21 12:16:02.784221+10:00,m5,2022-07-21 12:15:05+10:00,,4r
2543850,2022-07-21 12:16:36.767679+10:00,m3,2022-07-21 12:15:14+10:00,,4r
2543494,2022-07-21 12:15:18.585219+10:00,hue0,2022-07-21 12:15:18+10:00,True,4r
2543593,2022-07-21 12:15:40.608367+10:00,hue0,2022-07-21 12:15:27+10:00,False,4r
2543638,2022-07-21 12:15:50.622839+10:00,hue0,2022-07-21 12:15:41+10:00,True,4r
2543755,2022-07-21 12:16:16.652473+10:00,hue0,2022-07-21 12:15:51+10:00,False,4r
2544185,2022-07-21 12:17:50.848109+10:00,m5,2022-07-21 12:16:25+10:00,,n
2544183,2022-07-21 12:17:50.840349+10:00,m3,2022-07-21 12:16:35+10:00,,n
2543872,2022-07-21 12:16:42.678116+10:00,hue0,2022-07-21 12:16:35+10:00,True,n
2544043,2022-07-21 12:17:20.722250+10:00,hue0,2022-07-21 12:16:49+10:00,False,n
2545486,2022-07-21 12:22:41.129401+10:00,m2,2022-07-21 12:17:15+10:00,,n
2545611,2022-07-21 12:23:09.154507+10:00,m1,2022-07-21 12:17:15+10:00,,n
2544196,2022-07-21 12:17:54.755523+10:00,hue0,2022-07-21 12:17:31+10:00,True,n
2544295,2022-07-21 12:18:16.779214+10:00,hue0,2022-07-21 12:17:56+10:00,False,n
2544751,2022-07-21 12:19:56.970890+10:00,m3,2022-07-21 12:18:17+10:00,,n
2544385,2022-07-21 12:18:36.799968+10:00,hue0,2022-07-21 12:18:17+10:00,True,n
2544670,2022-07-21 12:19:38.955919+10:00,m5,2022-07-21 12:18:22+10:00,,n
2544745,2022-07-21 12:19:56.880804+10:00,hue0,2022-07-21 12:18:45+10:00,False,n
2544861,2022-07-21 12:20:20.997226+10:00,m5,2022-07-21 12:20:06+10:00,,n
2545009,2022-07-21 12:20:55.024997+10:00,m8,2022-07-21 12:20:25+10:00,,4r
2545024,2022-07-21 12:20:58.942552+10:00,hue0,2022-07-21 12:20:25+10:00,True,4r
2545014,2022-07-21 12:20:55.039610+10:00,m5,2022-07-21 12:20:27+10:00,,n
2544986,2022-07-21 12:20:49.032327+10:00,m4,2022-07-21 12:20:27+10:00,,4r
2545911,2022-07-21 12:24:15.230774+10:00,m3,2022-07-21 12:20:31+10:00,,4r
2545076,2022-07-21 12:21:09.050400+10:00,m4,2022-07-21 12:20:48+10:00,,4r
2545199,2022-07-21 12:21:37.069043+10:00,m8,2022-07-21 12:21:06+10:00,,4r
2545175,2022-07-21 12:21:31.071635+10:00,m4,2022-07-21 12:21:08+10:00,,4r
2545237,2022-07-21 12:21:45.084598+10:00,m5,2022-07-21 12:21:11+10:00,,n
2545852,2022-07-21 12:24:03.128984+10:00,hue0,2022-07-21 12:21:21+10:00,False,4r
2545238,2022-07-21 12:21:45.087545+10:00,m4,2022-07-21 12:21:29+10:00,,4r
2545355,2022-07-21 12:22:11.111459+10:00,m4,2022-07-21 12:21:49+10:00,,4r
2549599,2022-07-21 12:37:56.084908+10:00,m8,2022-07-21 12:21:51+10:00,,4r
2545949,2022-07-21 12:24:23.249006+10:00,m5,2022-07-21 12:22:05+10:00,,4r
2545454,2022-07-21 12:22:33.138566+10:00,m4,2022-07-21 12:22:10+10:00,,4r
2545617,2022-07-21 12:23:09.179821+10:00,m4,2022-07-21 12:22:46+10:00,,4r
2545707,2022-07-21 12:23:29.196552+10:00,m4,2022-07-21 12:23:07+10:00,,4r
2545787,2022-07-21 12:23:47.226053+10:00,m4,2022-07-21 12:23:27+10:00,,4r
2545923,2022-07-21 12:24:17.280219+10:00,m4,2022-07-21 12:23:56+10:00,,4r
2546021,2022-07-21 12:24:39.270686+10:00,m4,2022-07-21 12:24:16+10:00,,4r
2546211,2022-07-21 12:25:21.310232+10:00,m4,2022-07-21 12:24:51+10:00,,4r
2546346,2022-07-21 12:25:51.341571+10:00,m5,2022-07-21 12:25:12+10:00,,n
2546230,2022-07-21 12:25:27.221069+10:00,hue0,2022-07-21 12:25:18+10:00,True,n
2546882,2022-07-21 12:27:51.461602+10:00,m2,2022-07-21 12:25:19+10:00,,n
2546445,2022-07-21 12:26:13.367473+10:00,m4,2022-07-21 12:25:19+10:00,,4r
2546401,2022-07-21 12:26:05.260680+10:00,hue0,2022-07-21 12:25:28+10:00,False,n
2551458,2022-07-21 12:44:48.557232+10:00,m3,2022-07-21 12:26:10+10:00,,n
2546568,2022-07-21 12:26:41.409757+10:00,m4,2022-07-21 12:26:11+10:00,,4r
2549577,2022-07-21 12:37:50.110377+10:00,m5,2022-07-21 12:26:13+10:00,,1r
2546464,2022-07-21 12:26:19.275824+10:00,hue0,2022-07-21 12:26:13+10:00,True,1r
2549409,2022-07-21 12:37:14.040801+10:00,m1,2022-07-21 12:26:22+10:00,,1r
2546567,2022-07-21 12:26:41.409218+10:00,m6,2022-07-21 12:26:23+10:00,,1r
2546851,2022-07-21 12:27:45.365226+10:00,hue0,2022-07-21 12:26:23+10:00,False,1r
2546688,2022-07-21 12:27:07.446229+10:00,m6,2022-07-21 12:26:45+10:00,,1r
2546723,2022-07-21 12:27:15.442392+10:00,m4,2022-07-21 12:26:56+10:00,,4r
2549654,2022-07-21 12:38:08.108885+10:00,m7,2022-07-21 12:27:03+10:00,,1r
2546870,2022-07-21 12:27:49.460840+10:00,m6,2022-07-21 12:27:05+10:00,,1r
2546867,2022-07-21 12:27:47.479725+10:00,m4,2022-07-21 12:27:25+10:00,,4r
2546958,2022-07-21 12:28:07.493854+10:00,m4,2022-07-21 12:27:46+10:00,,4r
2547014,2022-07-21 12:28:21.481051+10:00,m6,2022-07-21 12:27:47+10:00,,1r
2547021,2022-07-21 12:28:21.549198+10:00,m4,2022-07-21 12:28:07+10:00,,4r
2547040,2022-07-21 12:28:27.417693+10:00,hue0,2022-07-21 12:28:18+10:00,True,n
2547146,2022-07-21 12:28:49.538590+10:00,m4,2022-07-21 12:28:27+10:00,,4r
2549839,2022-07-21 12:38:50.064385+10:00,hue0,2022-07-21 12:28:28+10:00,False,n
2547257,2022-07-21 12:29:15.545949+10:00,m6,2022-07-21 12:28:41+10:00,,1r
2547236,2022-07-21 12:29:09.561531+10:00,m4,2022-07-21 12:28:47+10:00,,4r
2547278,2022-07-21 12:29:19.564882+10:00,m2,2022-07-21 12:28:58+10:00,,n
2547380,2022-07-21 12:29:41.598073+10:00,m4,2022-07-21 12:29:07+10:00,,4r
2547934,2022-07-21 12:31:45.729373+10:00,m2,2022-07-21 12:29:19+10:00,,n
2547644,2022-07-21 12:30:41.637412+10:00,m6,2022-07-21 12:29:34+10:00,,1r
2547588,2022-07-21 12:30:27.650860+10:00,m4,2022-07-21 12:30:01+10:00,,4r
2547947,2022-07-21 12:31:47.759128+10:00,m4,2022-07-21 12:30:46+10:00,,4r
2548184,2022-07-21 12:32:41.762953+10:00,m6,2022-07-21 12:31:32+10:00,,1r
2548108,2022-07-21 12:32:23.771773+10:00,m4,2022-07-21 12:32:06+10:00,,4r
2548504,2022-07-21 12:33:51.867302+10:00,m4,2022-07-21 12:32:32+10:00,,4r
2548259,2022-07-21 12:32:57.784204+10:00,m2,2022-07-21 12:32:33+10:00,,n
2548330,2022-07-21 12:33:13.810494+10:00,m2,2022-07-21 12:32:57+10:00,,n
2548400,2022-07-21 12:33:29.823293+10:00,m6,2022-07-21 12:33:07+10:00,,1r
2548511,2022-07-21 12:33:53.848824+10:00,m2,2022-07-21 12:33:21+10:00,,n
